frame,cx,cy,radius,red_x,red_y,blue_x,blue_y
1461,312,196,39,306,163,-1,-1
1462,310,196,38,-1,-1,-1,-1
1463,310,196,37,-1,-1,-1,-1
1464,311,196,38,-1,-1,-1,-1
1465,311,196,38,-1,-1,302,225
1466,312,196,39,-1,-1,301,221
1467,312,196,37,-1,-1,302,216
1468,312,196,38,-1,-1,302,208
1469,313,197,39,-1,-1,302,200
1470,312,196,37,-1,-1,301,193
1471,311,196,38,-1,-1,-1,-1
1472,312,196,38,-1,-1,-1,-1
1473,312,196,38,-1,-1,-1,-1
1474,310,197,39,-1,-1,-1,-1
1475,312,196,37,-1,-1,-1,-1
1476,312,196,37,-1,-1,-1,-1
1477,312,196,37,-1,-1,-1,-1
1478,311,197,38,-1,-1,-1,-1
1479,311,197,38,-1,-1,-1,-1
1480,311,197,38,-1,-1,-1,-1
1481,312,197,38,304,222,-1,-1
1482,312,197,38,304,216,-1,-1
1483,312,197,38,305,208,-1,-1
1484,312,198,37,305,201,-1,-1
1485,312,197,38,306,193,-1,-1
1486,312,197,38,306,186,-1,-1
1487,312,197,38,307,178,-1,-1
1488,312,196,37,307,172,-1,-1
1489,312,196,37,307,167,-1,-1
1490,312,197,38,307,165,-1,-1
1491,312,197,38,-1,-1,-1,-1
1492,312,198,37,-1,-1,-1,-1
1493,312,196,37,-1,-1,-1,-1
1494,312,196,37,-1,-1,302,225
1495,312,197,38,-1,-1,303,223
1496,312,197,38,-1,-1,303,218
1497,312,196,37,-1,-1,303,210
1498,312,197,38,-1,-1,303,202
1499,312,196,37,-1,-1,302,195
1500,312,198,37,-1,-1,-1,-1
1501,312,198,37,-1,-1,-1,-1
1502,312,198,37,-1,-1,-1,-1
1503,312,198,37,-1,-1,-1,-1
1504,312,200,38,-1,-1,-1,-1
1505,312,200,38,-1,-1,306,180
1506,312,200,38,-1,-1,-1,-1
1507,312,200,38,-1,-1,-1,-1
1508,312,200,38,-1,-1,-1,-1
1509,312,200,37,-1,-1,-1,-1
1510,312,200,38,-1,-1,-1,-1
1511,312,200,38,-1,-1,-1,-1
1512,312,200,38,315,230,-1,-1
1513,312,200,37,316,223,-1,-1
1514,312,200,37,317,214,-1,-1
1515,312,200,38,317,205,-1,-1
1516,312,199,38,317,195,-1,-1
1517,312,200,37,317,185,-1,-1
1518,312,200,37,316,177,-1,-1
1519,312,199,38,315,170,-1,-1
1520,312,199,38,314,167,-1,-1
1521,312,199,38,-1,-1,-1,-1
1522,312,198,37,-1,-1,-1,-1
1523,311,199,38,-1,-1,306,226
1524,312,198,38,-1,-1,307,219
1525,312,198,38,-1,-1,308,210
1526,312,198,38,-1,-1,309,200
1527,312,198,37,-1,-1,306,190
1528,312,198,37,-1,-1,-1,-1
1529,311,198,38,-1,-1,-1,-1
1530,311,198,38,-1,-1,305,167
1531,312,198,37,-1,-1,-1,-1
1532,310,199,39,-1,-1,-1,-1
1533,310,199,39,-1,-1,-1,-1
1534,311,197,38,-1,-1,-1,-1
1535,311,197,38,-1,-1,-1,-1
1536,311,197,38,315,223,-1,-1
1537,312,196,37,316,215,-1,-1
1538,312,197,38,317,206,-1,-1
1539,310,196,37,317,196,-1,-1
1540,312,196,38,317,186,-1,-1
1541,312,196,37,316,177,-1,-1
1542,311,196,38,316,169,-1,-1
1543,311,196,37,315,165,-1,-1
1544,311,195,38,-1,-1,-1,-1
1545,312,196,37,-1,-1,-1,-1
1546,311,195,38,-1,-1,306,224
1547,310,196,37,-1,-1,307,219
1548,310,195,38,-1,-1,308,210
1549,310,196,38,-1,-1,308,200
1550,311,195,38,-1,-1,306,189
1551,312,194,38,-1,-1,-1,-1
1552,310,194,38,-1,-1,-1,-1
1553,310,195,38,-1,-1,304,166
1554,310,190,38,314,158,-1,-1
1555,310,189,38,-1,-1,-1,-1
1556,310,189,38,-1,-1,302,221
1557,310,189,38,-1,-1,305,218
1558,310,188,37,-1,-1,306,213
1559,310,188,37,-1,-1,308,205
1560,310,189,38,-1,-1,309,195
1561,310,189,38,-1,-1,309,185
1562,310,189,38,-1,-1,-1,-1
1563,310,189,38,-1,-1,306,167
1564,310,189,38,-1,-1,-1,-1
1565,310,189,38,-1,-1,-1,-1
1566,310,188,38,-1,-1,-1,-1
1567,310,188,37,-1,-1,-1,-1
1568,310,188,37,-1,-1,-1,-1
1569,310,189,38,-1,-1,-1,-1
1570,310,188,38,-1,-1,-1,-1
1571,311,189,38,316,213,-1,-1
1572,310,188,38,317,204,-1,-1
1573,310,188,38,318,194,-1,-1
1574,310,188,38,317,184,-1,-1
1575,310,188,38,317,174,-1,-1
1576,310,188,38,316,166,-1,-1
1577,310,188,38,315,159,-1,-1
1578,310,188,38,312,155,-1,-1
1579,310,188,38,-1,-1,-1,-1
1580,310,188,37,-1,-1,305,218
1581,310,188,37,-1,-1,307,215
1582,310,188,37,-1,-1,308,209
1583,310,188,37,-1,-1,309,200
1584,310,188,38,-1,-1,310,190
1585,310,188,38,-1,-1,308,179
1586,310,188,37,-1,-1,-1,-1
1587,310,188,38,-1,-1,-1,-1
1588,310,188,38,-1,-1,-1,-1
1589,310,188,38,-1,-1,-1,-1
1590,310,188,38,-1,-1,-1,-1
1591,310,188,38,-1,-1,-1,-1
1592,310,188,37,-1,-1,-1,-1
1593,310,188,38,-1,-1,-1,-1
1594,310,188,38,317,216,-1,-1
1595,310,188,38,317,208,-1,-1
1596,310,188,38,318,200,-1,-1
1597,311,189,38,318,190,-1,-1
1598,312,189,39,318,180,-1,-1
1599,310,188,38,318,170,-1,-1
1600,312,188,38,317,163,-1,-1
1601,311,188,38,315,157,-1,-1
1602,312,188,38,-1,-1,-1,-1
1603,310,188,38,-1,-1,-1,-1
1604,311,188,38,-1,-1,307,217
1605,311,188,38,-1,-1,308,213
1606,312,188,36,-1,-1,310,206
1607,311,189,38,-1,-1,311,196
1608,311,188,39,-1,-1,310,185
1609,312,188,37,-1,-1,309,176
1610,311,189,38,-1,-1,-1,-1
1611,311,189,38,-1,-1,309,161
1612,310,190,38,-1,-1,-1,-1
1613,310,190,39,-1,-1,-1,-1
1614,311,190,38,-1,-1,-1,-1
1615,311,189,38,-1,-1,-1,-1
1616,312,190,37,-1,-1,-1,-1
1617,311,190,38,317,221,-1,-1
1618,312,190,38,318,215,-1,-1
1619,312,190,38,319,206,-1,-1
1620,312,190,38,320,197,-1,-1
1621,312,190,38,320,187,-1,-1
1622,312,190,38,319,177,-1,-1
1623,312,190,37,318,169,-1,-1
1624,312,190,38,317,162,-1,-1
1625,312,190,38,315,158,-1,-1
1626,312,190,38,-1,-1,-1,-1
1627,312,190,37,-1,-1,-1,-1
1628,312,190,37,-1,-1,309,218
1629,312,190,37,-1,-1,310,212
1630,311,191,38,-1,-1,311,204
1631,311,191,38,-1,-1,313,194
1632,311,191,38,-1,-1,311,184
1633,311,192,39,-1,-1,310,174
1634,310,193,38,-1,-1,-1,-1
1635,311,192,38,-1,-1,-1,-1
1636,311,192,38,-1,-1,-1,-1
1637,311,192,38,-1,-1,-1,-1
1638,311,192,38,-1,-1,-1,-1
1639,311,192,38,-1,-1,-1,-1
1640,312,194,37,-1,-1,-1,-1
1641,311,193,38,317,221,-1,-1
1642,312,192,37,319,214,-1,-1
1643,312,192,37,320,205,-1,-1
1644,311,193,38,321,195,-1,-1
1645,311,193,38,320,186,-1,-1
1646,312,194,38,319,176,-1,-1
1647,312,194,38,318,169,-1,-1
1648,312,194,38,317,163,-1,-1
1649,312,194,38,-1,-1,-1,-1
1650,312,194,37,-1,-1,-1,-1
1651,312,194,38,-1,-1,308,223
1652,312,194,38,-1,-1,310,219
1653,312,194,38,-1,-1,312,211
1654,312,194,38,-1,-1,313,202
1655,311,195,38,-1,-1,312,191
1656,310,195,38,-1,-1,312,182
1657,311,195,38,-1,-1,-1,-1
1658,311,195,38,-1,-1,308,168
1659,311,196,38,-1,-1,-1,-1
1660,310,197,38,-1,-1,-1,-1
1661,311,196,38,-1,-1,-1,-1
1662,312,196,37,-1,-1,-1,-1
1663,312,196,38,-1,-1,-1,-1
1664,312,196,37,316,227,-1,-1
1665,312,196,37,319,221,-1,-1
1666,311,197,38,321,212,-1,-1
1667,312,197,38,322,203,-1,-1
1668,312,198,37,322,193,-1,-1
1669,312,198,37,321,183,-1,-1
1670,312,197,38,320,175,-1,-1
1671,312,197,38,318,168,-1,-1
1672,312,197,38,314,165,-1,-1
1673,312,198,37,-1,-1,-1,-1
1674,312,198,37,-1,-1,309,228
1675,312,198,37,-1,-1,311,225
1676,312,198,37,-1,-1,313,218
1677,312,198,37,-1,-1,314,209
1678,312,198,38,-1,-1,313,188
1679,312,198,38,-1,-1,312,180
1680,312,198,38,-1,-1,311,173
1681,311,199,38,-1,-1,-1,-1
1682,311,199,38,-1,-1,-1,-1
1683,311,199,38,-1,-1,-1,-1
1684,312,200,37,-1,-1,-1,-1
1685,312,200,38,-1,-1,-1,-1
1686,312,200,37,-1,-1,-1,-1
1687,312,200,37,319,227,-1,-1
1688,312,200,38,321,219,-1,-1
1689,312,200,38,322,210,-1,-1
1690,312,200,37,323,200,-1,-1
1691,312,200,37,322,190,-1,-1
1692,312,200,37,321,181,-1,-1
1693,312,200,38,319,174,-1,-1
1694,312,200,37,317,169,-1,-1
1695,312,200,37,-1,-1,-1,-1
1696,312,200,38,-1,-1,-1,-1
1697,311,200,37,-1,-1,310,228
1698,312,200,38,-1,-1,312,224
1699,312,200,38,-1,-1,314,216
1700,311,201,38,-1,-1,315,206
1701,311,201,38,-1,-1,314,195
1702,311,201,38,-1,-1,313,186
1703,312,202,37,-1,-1,312,178
1704,311,201,38,-1,-1,-1,-1
1705,311,201,38,-1,-1,-1,-1
1706,311,201,38,-1,-1,-1,-1
1707,311,202,38,-1,-1,-1,-1
1708,312,202,36,-1,-1,-1,-1
1709,312,202,36,-1,-1,-1,-1
1710,312,202,38,318,232,-1,-1
1711,312,202,38,321,225,-1,-1
1712,312,202,37,322,216,-1,-1
1713,312,202,37,323,207,-1,-1
1714,312,202,37,322,197,-1,-1
1715,312,202,37,322,187,-1,-1
1716,312,202,38,320,179,-1,-1
1717,312,202,38,318,173,-1,-1
1718,312,202,38,314,169,-1,-1
1719,312,202,38,-1,-1,-1,-1
1720,312,202,38,-1,-1,310,232
1721,313,203,39,-1,-1,312,229
1722,312,202,38,-1,-1,314,222
1723,312,202,37,-1,-1,316,213
1724,312,202,37,-1,-1,317,203
1725,312,202,38,-1,-1,315,192
1726,310,204,37,-1,-1,314,184
1727,312,202,39,-1,-1,312,177
1728,312,202,38,-1,-1,-1,-1
1729,312,202,38,-1,-1,-1,-1
1730,311,202,37,-1,-1,-1,-1
1731,312,202,37,-1,-1,-1,-1
1732,312,202,37,-1,-1,-1,-1
1733,312,202,37,-1,-1,-1,-1
1734,312,202,37,320,230,-1,-1
1735,312,202,36,322,223,-1,-1
1736,312,202,36,323,213,-1,-1
1737,312,203,37,324,204,-1,-1
1738,312,202,37,323,194,-1,-1
1739,312,202,38,322,185,-1,-1
1740,312,201,38,321,177,-1,-1
1741,312,201,38,318,171,-1,-1
1742,312,201,39,-1,-1,-1,-1
1743,312,202,37,-1,-1,-1,-1
1744,312,202,37,-1,-1,312,231
1745,311,201,38,-1,-1,314,227
1746,312,202,37,-1,-1,316,219
1747,312,202,37,-1,-1,317,210
1748,311,202,37,-1,-1,317,200
1749,312,202,37,-1,-1,315,190
1750,311,201,38,-1,-1,-1,-1
1751,312,202,37,-1,-1,312,175
1752,311,201,38,-1,-1,-1,-1
1753,311,201,38,-1,-1,-1,-1
1754,312,200,36,-1,-1,-1,-1
1755,312,202,37,-1,-1,-1,-1
1756,311,201,38,-1,-1,-1,-1
1757,312,200,37,-1,-1,-1,-1
1758,311,201,38,321,229,-1,-1
1759,311,201,38,323,221,-1,-1
1760,312,200,37,324,212,-1,-1
1761,312,201,37,325,203,-1,-1
1762,312,201,37,324,193,-1,-1
1763,312,200,37,323,184,-1,-1
1764,311,200,38,322,176,-1,-1
1765,311,200,38,319,170,-1,-1
1766,312,200,36,-1,-1,-1,-1
1767,312,200,37,-1,-1,-1,-1
1768,312,200,37,-1,-1,311,229
1769,312,199,38,-1,-1,314,226
1770,312,200,37,-1,-1,317,219
1771,311,199,38,-1,-1,318,210
1772,312,200,37,-1,-1,319,200
1773,312,199,38,-1,-1,317,190
1774,311,199,38,-1,-1,-1,-1
1775,312,199,38,-1,-1,315,174
1776,312,199,38,-1,-1,312,169
1777,311,199,38,-1,-1,-1,-1
1778,311,199,38,-1,-1,-1,-1
1779,312,198,37,-1,-1,-1,-1
1780,312,198,37,-1,-1,-1,-1
1781,312,198,37,-1,-1,-1,-1
1782,312,198,38,321,228,-1,-1
1783,312,198,36,323,221,-1,-1
1784,312,198,37,325,213,-1,-1
1785,313,197,38,326,203,-1,-1
1786,312,198,37,326,194,-1,-1
1787,312,197,38,325,184,-1,-1
1788,312,197,38,323,176,-1,-1
1789,311,197,38,321,169,-1,-1
1790,312,196,37,319,165,-1,-1
1791,312,196,37,-1,-1,-1,-1
1792,312,196,38,-1,-1,310,227
1793,312,196,38,-1,-1,314,224
1794,311,197,38,-1,-1,317,219
1795,311,196,38,-1,-1,319,211
1796,312,196,39,-1,-1,321,202
1797,311,195,38,-1,-1,319,190
1798,312,196,37,-1,-1,319,182
1799,311,195,38,-1,-1,316,174
1800,312,196,37,-1,-1,316,168
1801,312,195,38,-1,-1,-1,-1
1802,310,197,37,-1,-1,-1,-1
1803,312,195,38,-1,-1,-1,-1
1804,312,195,38,-1,-1,-1,-1
1805,312,194,36,-1,-1,-1,-1
1806,312,194,37,-1,-1,-1,-1
1807,312,194,37,323,222,-1,-1
1808,312,194,37,325,214,-1,-1
1809,312,194,37,326,205,-1,-1
1810,312,194,38,327,196,-1,-1
1811,312,194,38,327,186,-1,-1
1812,312,194,37,325,177,-1,-1
1813,312,194,37,323,169,-1,-1
1814,312,193,38,320,163,-1,-1
1815,312,193,38,-1,-1,-1,-1
1816,312,192,37,-1,-1,-1,-1
1817,312,192,37,-1,-1,312,222
1818,312,192,37,-1,-1,316,219
1819,312,192,37,-1,-1,319,212
1820,312,192,37,-1,-1,321,204
1821,312,192,38,-1,-1,323,193
1822,313,193,38,-1,-1,320,183
1823,312,192,39,-1,-1,319,174
1824,312,192,38,-1,-1,317,168
1825,312,193,39,-1,-1,314,162
1826,312,193,38,-1,-1,-1,-1
1827,312,192,37,-1,-1,-1,-1
1828,312,192,38,-1,-1,-1,-1
1829,312,192,38,-1,-1,-1,-1
1830,312,192,37,-1,-1,-1,-1
1831,312,192,37,-1,-1,-1,-1
1832,312,192,37,324,216,-1,-1
1833,312,192,38,326,207,-1,-1
1834,312,192,37,328,198,-1,-1
1835,312,192,37,328,188,-1,-1
1836,312,191,38,327,179,-1,-1
1837,312,191,38,325,170,-1,-1
1838,312,190,38,322,163,-1,-1
1839,312,190,38,320,159,-1,-1
1840,312,190,37,-1,-1,-1,-1
1841,312,190,37,-1,-1,-1,-1
1842,312,190,37,-1,-1,315,218
1843,312,190,38,-1,-1,319,214
1844,312,190,38,-1,-1,321,206
1845,312,190,38,-1,-1,323,197
1846,312,190,38,-1,-1,323,187
1847,310,192,37,-1,-1,321,177
1848,312,190,36,-1,-1,318,169
1849,312,190,38,-1,-1,316,163
1850,312,190,38,-1,-1,-1,-1
1851,312,191,38,-1,-1,-1,-1
1852,312,190,39,-1,-1,-1,-1
1853,312,190,38,-1,-1,-1,-1
1854,312,190,38,-1,-1,-1,-1
1855,312,190,38,-1,-1,-1,-1
1856,312,190,37,324,217,-1,-1
1857,312,190,38,326,210,-1,-1
1858,312,190,37,328,202,-1,-1
1859,312,190,37,329,192,-1,-1
1860,312,190,38,328,183,-1,-1
1861,312,190,38,327,173,-1,-1
1862,312,190,38,324,166,-1,-1
1863,312,190,38,321,160,-1,-1
1864,312,190,37,-1,-1,-1,-1
1865,312,190,38,-1,-1,-1,-1
1866,312,190,39,-1,-1,314,220
1867,312,190,37,-1,-1,318,216
1868,312,190,37,-1,-1,321,209
1869,312,190,37,-1,-1,323,200
1870,312,190,38,-1,-1,324,190
1871,312,190,38,-1,-1,322,180
1872,312,190,37,-1,-1,321,171
1873,312,190,38,-1,-1,318,164
1874,312,190,38,-1,-1,-1,-1
1875,312,190,39,-1,-1,-1,-1
1876,312,190,39,-1,-1,-1,-1
1877,312,190,39,-1,-1,-1,-1
1878,312,190,37,-1,-1,-1,-1
1879,312,190,37,-1,-1,-1,-1
1880,312,190,38,324,220,-1,-1
1881,311,191,38,326,213,-1,-1
1882,312,190,37,328,205,-1,-1
1883,312,190,37,329,196,-1,-1
1884,311,191,38,329,186,-1,-1
1885,311,191,38,327,176,-1,-1
1886,311,191,38,325,168,-1,-1
1887,312,191,38,322,162,-1,-1
1888,311,191,38,-1,-1,-1,-1
1889,311,191,38,-1,-1,-1,-1
1890,311,191,38,-1,-1,314,222
1891,312,191,38,-1,-1,318,219
1892,311,191,38,-1,-1,321,213
1893,312,192,38,-1,-1,323,204
1894,312,192,37,-1,-1,325,195
1895,312,192,38,-1,-1,323,184
1896,310,193,38,-1,-1,322,174
1897,311,192,38,-1,-1,321,168
1898,312,192,38,-1,-1,-1,-1
1899,312,192,39,-1,-1,-1,-1
1900,312,192,37,-1,-1,-1,-1
1901,312,193,38,-1,-1,-1,-1
1902,312,192,37,-1,-1,-1,-1
1903,312,194,37,-1,-1,-1,-1
1904,311,193,38,-1,-1,-1,-1
1905,312,193,38,326,216,-1,-1
1906,312,194,37,328,209,-1,-1
1907,312,194,38,330,200,-1,-1
1908,312,194,37,330,190,-1,-1
1909,312,194,38,329,180,-1,-1
1910,312,194,38,326,172,-1,-1
1911,312,194,38,323,166,-1,-1
1912,312,194,38,315,161,-1,-1
1913,312,194,37,-1,-1,-1,-1
1914,312,194,38,-1,-1,315,225
1915,312,194,38,-1,-1,318,222
1916,312,194,37,-1,-1,321,216
1917,312,194,37,-1,-1,324,207
1918,312,194,38,-1,-1,326,198
1919,312,194,37,-1,-1,324,188
1920,312,195,38,-1,-1,323,178
1921,312,195,38,-1,-1,320,171
1922,312,195,38,-1,-1,317,166
1923,312,196,38,-1,-1,-1,-1
1924,312,196,38,-1,-1,-1,-1
1925,312,196,38,-1,-1,-1,-1
1926,312,196,37,-1,-1,-1,-1
1927,312,196,38,-1,-1,-1,-1
1928,312,196,37,-1,-1,-1,-1
1929,313,197,38,327,220,-1,-1
1930,312,196,37,329,213,-1,-1
1931,313,197,38,330,204,-1,-1
1932,312,198,37,331,194,-1,-1
1933,312,198,37,330,184,-1,-1
1934,312,198,37,327,176,-1,-1
1935,312,198,38,324,170,-1,-1
1936,313,198,39,319,165,-1,-1
1937,312,198,38,-1,-1,-1,-1
1938,312,198,37,-1,-1,314,229
1939,312,198,37,-1,-1,319,225
1940,312,198,37,-1,-1,323,220
1941,312,198,37,-1,-1,325,212
1942,313,198,39,-1,-1,327,202
1943,312,198,38,-1,-1,325,191
1944,312,199,38,-1,-1,324,183
1945,312,199,38,-1,-1,323,175
1946,312,198,37,-1,-1,318,170
1947,312,199,38,-1,-1,-1,-1
1948,312,201,37,-1,-1,-1,-1
1949,312,200,38,-1,-1,-1,-1
1950,312,200,38,-1,-1,-1,-1
1951,312,200,37,-1,-1,-1,-1
1952,312,200,37,-1,-1,-1,-1
1953,313,201,38,327,224,-1,-1
1954,313,201,38,330,216,-1,-1
1955,313,201,38,332,207,-1,-1
1956,312,200,37,332,198,-1,-1
1957,313,201,38,331,189,-1,-1
1958,313,201,38,328,180,-1,-1
1959,313,201,38,325,174,-1,-1
1960,313,201,38,321,170,-1,-1
1961,313,201,38,-1,-1,-1,-1
1962,313,201,38,-1,-1,317,232
1963,312,202,37,-1,-1,320,229
1964,313,201,38,-1,-1,324,223
1965,314,202,36,-1,-1,327,215
1966,313,202,38,-1,-1,328,206
1967,313,202,38,-1,-1,327,195
1968,313,202,39,-1,-1,325,186
1969,313,201,38,-1,-1,322,178
1970,312,202,38,-1,-1,-1,-1
1971,312,203,38,-1,-1,-1,-1
1972,312,203,38,-1,-1,-1,-1
1973,313,203,38,-1,-1,-1,-1
1974,314,204,37,-1,-1,-1,-1
1975,314,204,37,-1,-1,-1,-1
1976,314,204,37,-1,-1,-1,-1
1977,314,203,38,328,227,-1,-1
1978,313,203,38,331,220,-1,-1
1979,313,203,38,333,211,-1,-1
1980,314,204,37,333,202,-1,-1
1981,314,203,38,332,192,-1,-1
1982,313,203,38,329,183,-1,-1
1983,313,203,38,325,176,-1,-1
1984,313,203,38,321,172,-1,-1
1985,313,203,38,-1,-1,-1,-1
1986,313,203,38,-1,-1,317,235
1987,314,204,37,-1,-1,321,232
1988,314,204,37,-1,-1,325,227
1989,314,204,38,-1,-1,328,219
1990,314,204,37,-1,-1,330,209
1991,314,204,37,-1,-1,328,199
1992,314,204,37,-1,-1,327,189
1993,314,204,37,-1,-1,324,182
1994,312,205,38,-1,-1,321,176
1995,312,205,38,-1,-1,-1,-1
1996,312,205,38,-1,-1,-1,-1
1997,313,205,38,-1,-1,-1,-1
1998,314,206,39,-1,-1,-1,-1
1999,314,205,38,-1,-1,-1,-1
2000,313,205,38,-1,-1,-1,-1
2001,313,205,38,328,231,-1,-1
2002,313,204,36,332,224,-1,-1
2003,313,205,38,333,215,-1,-1
2004,313,205,38,334,205,-1,-1
2005,314,206,37,333,196,-1,-1
2006,313,205,38,331,187,-1,-1
2007,314,205,38,327,179,-1,-1
2008,313,205,38,323,175,-1,-1
2009,313,205,38,-1,-1,-1,-1
2010,314,205,38,-1,-1,-1,-1
2011,314,204,37,-1,-1,320,233
2012,313,205,38,-1,-1,325,230
2013,313,205,38,-1,-1,328,222
2014,314,206,37,-1,-1,330,214
2015,314,204,37,-1,-1,330,203
2016,314,204,37,-1,-1,-1,-1
2017,313,205,38,-1,-1,326,185
2018,313,205,38,-1,-1,324,179
2019,312,206,38,-1,-1,-1,-1
2020,312,205,38,-1,-1,-1,-1
2021,313,206,37,-1,-1,-1,-1
2022,314,206,37,-1,-1,-1,-1
2023,314,206,37,-1,-1,-1,-1
2024,314,206,37,-1,-1,-1,-1
2025,314,206,37,328,233,-1,-1
2026,314,206,37,331,227,-1,-1
2027,313,205,38,333,219,-1,-1
2028,313,205,38,335,209,-1,-1
2029,313,205,38,334,200,-1,-1
2030,313,205,38,333,191,-1,-1
2031,313,205,38,330,182,-1,-1
2032,314,204,38,326,176,-1,-1
2033,314,204,37,321,173,-1,-1
2034,314,204,37,-1,-1,-1,-1
2035,314,204,37,-1,-1,-1,-1
2036,314,204,38,-1,-1,324,231
2037,314,204,37,-1,-1,328,226
2038,313,204,38,-1,-1,331,217
2039,314,204,38,-1,-1,332,208
2040,314,204,37,-1,-1,332,197
2041,314,204,36,-1,-1,-1,-1
2042,314,204,38,-1,-1,325,180
2043,313,204,38,-1,-1,322,175
2044,314,204,40,-1,-1,317,170
2045,314,204,36,-1,-1,-1,-1
2046,314,204,37,-1,-1,-1,-1
2047,314,204,36,-1,-1,-1,-1
2048,313,204,38,-1,-1,-1,-1
2049,314,204,37,-1,-1,-1,-1
2050,314,204,37,329,230,-1,-1
2051,314,203,38,333,222,-1,-1
2052,314,202,36,335,214,-1,-1
2053,314,204,37,336,204,-1,-1
2054,314,204,37,335,194,-1,-1
2055,314,202,37,333,185,-1,-1
2056,313,203,38,329,177,-1,-1
2057,314,202,38,324,172,-1,-1
2058,314,202,38,-1,-1,-1,-1
2059,314,202,37,-1,-1,-1,-1
2060,313,202,38,-1,-1,322,231
2061,314,202,38,-1,-1,327,227
2062,313,202,38,-1,-1,330,220
2063,313,202,38,-1,-1,333,211
2064,313,202,38,-1,-1,334,202
2065,314,202,38,-1,-1,332,191
2066,313,202,38,-1,-1,331,183
2067,313,201,38,-1,-1,326,176
2068,313,202,38,-1,-1,-1,-1
2069,313,202,39,-1,-1,-1,-1
2070,314,202,39,-1,-1,-1,-1
2071,314,201,38,-1,-1,-1,-1
2072,314,202,37,-1,-1,-1,-1
2073,314,202,37,-1,-1,-1,-1
2074,314,202,37,327,229,-1,-1
2075,314,200,37,331,224,-1,-1
2076,314,200,37,334,217,-1,-1
2077,314,200,38,336,206,-1,-1
2078,313,201,38,336,197,-1,-1
2079,314,200,38,335,188,-1,-1
2080,314,200,38,332,179,-1,-1
2081,314,200,38,328,172,-1,-1
2082,314,200,38,324,169,-1,-1
2083,314,200,37,-1,-1,-1,-1
2084,314,200,37,-1,-1,-1,-1
2085,314,199,38,-1,-1,325,227
2086,314,199,38,-1,-1,330,222
2087,314,200,37,-1,-1,333,214
2088,314,200,37,-1,-1,335,204
2089,314,198,37,-1,-1,334,193
2090,313,199,38,-1,-1,332,183
2091,313,199,38,-1,-1,329,176
2092,313,199,38,-1,-1,-1,-1
2093,312,199,37,-1,-1,-1,-1
2094,314,199,38,-1,-1,-1,-1
2095,314,198,37,-1,-1,-1,-1
2096,314,198,38,-1,-1,-1,-1
2097,314,198,38,-1,-1,-1,-1
2098,314,198,37,-1,-1,-1,-1
2099,314,198,37,-1,-1,-1,-1
2100,314,198,36,334,217,-1,-1
2101,314,198,38,336,209,-1,-1
2102,315,198,38,337,199,-1,-1
2103,314,198,38,337,189,-1,-1
2104,314,198,38,334,180,-1,-1
2105,314,198,38,330,172,-1,-1
2106,314,198,38,325,167,-1,-1
2107,314,197,38,-1,-1,-1,-1
2108,314,197,38,-1,-1,-1,-1
2109,314,198,37,-1,-1,324,226
2110,314,198,37,-1,-1,328,222
2111,316,198,39,-1,-1,333,215
2112,314,197,38,-1,-1,335,205
2113,314,197,38,-1,-1,337,196
2114,314,196,37,-1,-1,334,187
2115,314,196,37,-1,-1,332,177
2116,314,197,38,-1,-1,-1,-1
2117,313,196,39,-1,-1,-1,-1
2118,314,197,38,-1,-1,-1,-1
2119,314,197,38,-1,-1,-1,-1
2120,314,196,37,-1,-1,-1,-1
2121,314,198,37,-1,-1,-1,-1
2122,316,198,37,-1,-1,-1,-1
2123,315,197,38,329,226,-1,-1
2124,314,196,36,333,217,-1,-1
2125,315,197,38,337,209,-1,-1
2126,315,197,38,338,200,-1,-1
2127,316,196,37,338,191,-1,-1
2128,315,197,38,336,182,-1,-1
2129,314,196,37,333,173,-1,-1
2130,315,197,38,328,168,-1,-1
2131,315,196,39,323,163,-1,-1
2132,316,196,37,-1,-1,-1,-1
2133,316,196,37,-1,-1,-1,-1
2134,316,196,37,-1,-1,328,222
2135,316,196,37,-1,-1,333,216
2136,316,196,37,-1,-1,336,207
2137,316,196,37,-1,-1,338,197
2138,316,196,38,-1,-1,336,187
2139,316,198,39,-1,-1,333,178
2140,314,196,39,-1,-1,331,171
2141,315,196,39,-1,-1,-1,-1
2142,314,196,38,-1,-1,-1,-1
2143,315,196,39,-1,-1,-1,-1
2144,315,197,38,-1,-1,-1,-1
2145,315,196,38,-1,-1,-1,-1
2146,315,197,38,-1,-1,-1,-1
2147,316,196,38,-1,-1,-1,-1
2148,316,196,37,334,219,-1,-1
2149,315,197,38,337,211,-1,-1
2150,315,197,38,339,201,-1,-1
2151,316,196,38,339,192,-1,-1
2152,315,197,38,337,182,-1,-1
2153,315,197,38,334,174,-1,-1
2154,315,196,38,329,167,-1,-1
2155,315,196,39,323,163,-1,-1
2156,316,196,38,-1,-1,-1,-1
2157,316,196,37,-1,-1,-1,-1
2158,316,196,38,-1,-1,329,223
2159,316,196,37,-1,-1,334,217
2160,316,196,37,-1,-1,337,208
2161,316,196,37,-1,-1,338,198
2162,316,196,37,-1,-1,338,188
2163,315,196,39,-1,-1,-1,-1
2164,313,198,36,-1,-1,-1,-1
2165,315,197,38,-1,-1,-1,-1
2166,315,198,38,-1,-1,-1,-1
2167,315,197,38,-1,-1,-1,-1
2168,316,198,37,-1,-1,-1,-1
