frame,cx,cy,radius,red_x,red_y,blue_x,blue_y
1449,311,196,36,-1,-1,300,206
1450,310,196,37,-1,-1,303,220
1451,310,196,37,-1,-1,308,226
1452,310,198,37,-1,-1,-1,-1
1453,310,198,37,-1,-1,-1,-1
1454,310,197,37,292,172,-1,-1
1455,310,197,37,289,182,-1,-1
1456,310,197,38,288,195,-1,-1
1457,310,198,37,290,209,-1,-1
1458,311,198,37,-1,-1,-1,-1
1459,310,198,37,-1,-1,-1,-1
1460,311,198,37,-1,-1,-1,-1
1461,310,197,38,-1,-1,-1,-1
1462,310,197,38,-1,-1,-1,-1
1463,312,198,37,-1,-1,300,186
1464,311,197,38,-1,-1,300,202
1465,310,196,37,-1,-1,302,217
1466,310,196,37,-1,-1,306,225
1467,310,196,36,-1,-1,-1,-1
1468,311,197,38,-1,-1,-1,-1
1469,310,197,38,-1,-1,-1,-1
1470,310,197,38,289,179,-1,-1
1471,310,197,38,288,192,-1,-1
1472,310,197,38,289,206,-1,-1
1473,310,198,37,294,224,-1,-1
1474,310,197,37,-1,-1,-1,-1
1475,310,197,38,-1,-1,-1,-1
1476,312,196,36,-1,-1,-1,-1
1477,310,197,38,-1,-1,-1,-1
1478,311,197,38,-1,-1,301,183
1479,311,197,38,-1,-1,300,198
1480,310,196,36,-1,-1,302,213
1481,311,197,38,-1,-1,305,225
1482,310,196,36,-1,-1,-1,-1
1483,310,197,38,-1,-1,-1,-1
1484,310,197,38,-1,-1,-1,-1
1485,310,197,38,290,175,-1,-1
1486,310,197,38,289,189,-1,-1
1487,310,197,38,289,203,-1,-1
1488,310,198,37,291,215,-1,-1
1489,311,197,38,-1,-1,-1,-1
1490,310,197,38,-1,-1,-1,-1
1491,310,197,38,-1,-1,-1,-1
1492,310,196,37,-1,-1,-1,-1
1493,310,196,36,-1,-1,302,180
1494,310,197,38,-1,-1,300,194
1495,310,196,36,-1,-1,302,210
1496,310,196,36,-1,-1,305,222
1497,310,196,36,-1,-1,-1,-1
1498,310,196,36,-1,-1,-1,-1
1499,310,196,36,-1,-1,-1,-1
1500,310,196,38,291,173,-1,-1
1501,310,197,38,289,185,-1,-1
1502,310,197,38,289,199,-1,-1
1503,310,197,38,291,213,-1,-1
1504,310,197,38,-1,-1,-1,-1
1505,310,196,36,-1,-1,-1,-1
1506,310,196,39,-1,-1,-1,-1
1507,310,196,37,-1,-1,-1,-1
1508,310,196,36,-1,-1,302,177
1509,310,197,38,-1,-1,301,191
1510,310,196,36,-1,-1,302,207
1511,310,196,36,-1,-1,305,221
1512,310,196,36,-1,-1,-1,-1
1513,310,197,38,-1,-1,-1,-1
1514,310,196,36,-1,-1,-1,-1
1515,310,196,38,291,171,-1,-1
1516,310,197,38,289,183,-1,-1
1517,310,197,38,288,196,-1,-1
1518,310,197,38,290,211,-1,-1
1519,310,197,38,-1,-1,-1,-1
1520,310,197,37,-1,-1,-1,-1
1521,310,197,38,-1,-1,-1,-1
1522,310,196,37,-1,-1,-1,-1
1523,310,197,38,-1,-1,-1,-1
1524,310,197,38,-1,-1,302,189
1525,310,196,36,-1,-1,302,205
1526,310,196,36,-1,-1,305,220
1527,310,196,36,-1,-1,-1,-1
1528,310,197,38,-1,-1,-1,-1
1529,309,197,38,-1,-1,-1,-1
1530,310,197,38,291,171,-1,-1
1531,310,197,37,289,181,-1,-1
1532,310,198,37,288,194,-1,-1
1533,310,198,37,289,209,-1,-1
1534,310,197,38,292,221,-1,-1
1535,310,198,37,-1,-1,-1,-1
1536,310,198,37,-1,-1,-1,-1
1537,310,198,37,-1,-1,-1,-1
1538,310,198,37,-1,-1,-1,-1
1539,310,198,37,-1,-1,302,187
1540,310,197,37,-1,-1,303,203
1541,310,197,37,-1,-1,305,218
1542,310,197,37,-1,-1,308,226
1543,310,197,37,-1,-1,-1,-1
1544,310,197,38,-1,-1,-1,-1
1545,310,197,38,292,171,-1,-1
1546,309,197,38,289,179,-1,-1
1547,310,198,38,288,193,-1,-1
1548,310,198,38,289,207,-1,-1
1549,310,198,37,291,220,-1,-1
1550,309,198,38,-1,-1,-1,-1
1551,310,198,38,-1,-1,-1,-1
1552,310,198,38,-1,-1,-1,-1
1553,310,198,38,-1,-1,-1,-1
1554,310,198,38,-1,-1,304,185
1555,310,198,38,-1,-1,303,201
1556,309,198,38,-1,-1,305,216
1557,310,198,37,-1,-1,308,226
1558,309,197,38,-1,-1,-1,-1
1559,310,198,38,-1,-1,-1,-1
1560,310,198,38,-1,-1,-1,-1
1561,310,199,38,290,177,-1,-1
1562,310,198,37,288,190,-1,-1
1563,310,198,37,289,204,-1,-1
1564,309,199,38,291,217,-1,-1
1565,310,198,36,-1,-1,-1,-1
1566,310,198,38,-1,-1,-1,-1
1567,310,199,38,-1,-1,-1,-1
1568,310,198,37,-1,-1,305,172
1569,310,198,37,-1,-1,305,183
1570,310,198,37,-1,-1,304,198
1571,310,198,37,-1,-1,306,214
1572,310,198,37,-1,-1,308,225
1573,310,199,38,-1,-1,311,231
1574,310,198,37,-1,-1,-1,-1
1575,310,199,38,-1,-1,-1,-1
1576,310,198,37,290,175,-1,-1
1577,310,199,38,289,189,-1,-1
1578,310,199,38,289,202,-1,-1
1579,310,199,38,290,215,-1,-1
1580,310,199,37,-1,-1,-1,-1
1581,310,199,38,-1,-1,-1,-1
1582,310,198,36,-1,-1,-1,-1
1583,310,198,36,-1,-1,-1,-1
1584,310,198,36,-1,-1,305,181
1585,310,198,36,-1,-1,305,196
1586,310,198,36,-1,-1,307,212
1587,310,199,38,-1,-1,309,224
1588,310,198,37,-1,-1,309,229
1589,310,198,39,-1,-1,-1,-1
1590,312,198,36,-1,-1,-1,-1
1591,310,198,37,290,174,-1,-1
1592,310,199,38,290,186,-1,-1
1593,311,199,38,289,200,-1,-1
1594,310,200,37,291,213,-1,-1
1595,310,200,37,-1,-1,-1,-1
1596,311,199,38,-1,-1,-1,-1
1597,312,198,37,-1,-1,-1,-1
1598,312,198,36,-1,-1,-1,-1
1599,312,198,36,-1,-1,307,179
1600,312,198,36,-1,-1,307,193
1601,312,198,37,-1,-1,307,209
1602,311,199,38,-1,-1,310,223
1603,311,200,37,-1,-1,312,229
1604,311,199,38,-1,-1,-1,-1
1605,310,200,37,-1,-1,-1,-1
1606,312,198,38,292,173,-1,-1
1607,311,199,38,291,183,-1,-1
1608,312,199,38,290,197,-1,-1
1609,312,199,38,291,211,-1,-1
1610,312,200,37,293,222,-1,-1
1611,311,199,38,-1,-1,-1,-1
1612,311,199,38,-1,-1,-1,-1
1613,311,199,38,-1,-1,-1,-1
1614,311,199,38,-1,-1,309,177
1615,312,198,36,-1,-1,307,190
1616,311,199,38,-1,-1,308,207
1617,311,199,38,-1,-1,310,221
1618,312,198,37,-1,-1,312,228
1619,312,198,36,-1,-1,-1,-1
1620,312,198,36,-1,-1,-1,-1
1621,312,198,38,292,172,-1,-1
1622,312,198,37,291,181,-1,-1
1623,311,199,38,290,195,-1,-1
1624,311,199,38,292,209,-1,-1
1625,312,198,39,294,222,-1,-1
1626,311,199,38,-1,-1,-1,-1
1627,312,200,37,-1,-1,-1,-1
1628,312,198,36,-1,-1,-1,-1
1629,312,198,36,-1,-1,309,175
1630,312,198,36,-1,-1,309,188
1631,312,198,36,-1,-1,309,204
1632,312,198,38,-1,-1,310,219
1633,312,198,37,-1,-1,312,227
1634,312,198,36,-1,-1,-1,-1
1635,311,199,38,-1,-1,-1,-1
1636,312,198,36,-1,-1,-1,-1
1637,311,200,38,291,180,-1,-1
1638,312,199,38,290,193,-1,-1
1639,312,199,38,292,207,-1,-1
1640,312,200,37,293,220,-1,-1
1641,312,199,38,-1,-1,-1,-1
1642,311,199,38,-1,-1,-1,-1
1643,309,200,36,-1,-1,-1,-1
1644,311,199,38,-1,-1,309,174
1645,312,198,36,-1,-1,309,186
1646,312,199,38,-1,-1,309,203
1647,311,199,38,-1,-1,310,218
1648,311,199,38,-1,-1,313,228
1649,312,198,36,-1,-1,-1,-1
1650,312,198,36,-1,-1,-1,-1
1651,312,198,36,-1,-1,-1,-1
1652,311,199,38,291,179,-1,-1
1653,311,199,38,290,192,-1,-1
1654,311,199,38,291,205,-1,-1
1655,311,199,38,293,218,-1,-1
1656,311,200,37,-1,-1,-1,-1
1657,311,199,38,-1,-1,-1,-1
1658,311,199,38,-1,-1,-1,-1
1659,311,199,38,-1,-1,310,173
1660,312,198,36,-1,-1,310,185
1661,311,199,38,-1,-1,309,202
1662,311,199,38,-1,-1,310,217
1663,311,200,37,-1,-1,313,227
1664,312,198,37,-1,-1,-1,-1
1665,312,198,36,-1,-1,-1,-1
1666,310,199,38,-1,-1,-1,-1
1667,310,199,38,291,178,-1,-1
1668,311,200,38,290,191,-1,-1
1669,311,199,38,291,205,-1,-1
1670,312,198,36,292,217,-1,-1
1671,311,199,38,-1,-1,-1,-1
1672,311,199,38,-1,-1,-1,-1
1673,311,199,38,-1,-1,-1,-1
1674,311,199,38,-1,-1,310,173
1675,310,198,36,-1,-1,309,185
1676,311,198,36,-1,-1,310,201
1677,310,199,38,-1,-1,311,216
1678,310,198,37,-1,-1,313,226
1679,310,199,37,-1,-1,-1,-1
1680,310,198,37,-1,-1,-1,-1
1681,310,198,36,-1,-1,-1,-1
1682,310,198,38,290,178,-1,-1
1683,310,199,38,289,191,-1,-1
1684,310,199,38,290,204,-1,-1
1685,310,199,38,291,216,-1,-1
1686,310,200,37,-1,-1,-1,-1
1687,310,199,38,-1,-1,-1,-1
1688,310,199,38,-1,-1,-1,-1
1689,309,199,38,-1,-1,309,173
1690,310,198,36,-1,-1,310,185
1691,309,199,38,-1,-1,310,201
1692,310,199,37,-1,-1,311,216
1693,310,198,37,-1,-1,313,226
1694,310,198,38,-1,-1,-1,-1
1695,310,198,36,-1,-1,-1,-1
1696,310,199,38,-1,-1,-1,-1
1697,310,198,38,289,178,-1,-1
1698,309,199,38,289,191,-1,-1
1699,310,199,38,290,204,-1,-1
1700,309,199,38,291,216,-1,-1
1701,309,199,38,-1,-1,-1,-1
1702,310,199,38,-1,-1,-1,-1
1703,310,199,38,-1,-1,-1,-1
1704,310,199,38,-1,-1,310,173
1705,309,199,38,-1,-1,310,185
1706,309,199,38,-1,-1,311,201
1707,310,199,37,-1,-1,311,217
1708,309,199,38,-1,-1,313,227
1709,310,198,36,-1,-1,-1,-1
1710,310,199,38,-1,-1,-1,-1
1711,310,198,36,-1,-1,-1,-1
1712,309,199,38,289,179,-1,-1
1713,310,200,37,289,191,-1,-1
1714,309,199,38,290,204,-1,-1
1715,310,199,38,291,217,-1,-1
1716,310,200,37,292,226,-1,-1
1717,309,199,38,-1,-1,-1,-1
1718,310,200,37,-1,-1,-1,-1
1719,310,199,38,-1,-1,311,173
1720,310,199,38,-1,-1,311,186
1721,310,199,38,-1,-1,311,202
1722,309,199,38,-1,-1,313,217
1723,310,199,37,-1,-1,314,227
1724,310,198,37,-1,-1,-1,-1
1725,309,199,38,-1,-1,-1,-1
1726,310,198,37,-1,-1,-1,-1
1727,310,199,38,290,178,-1,-1
1728,310,199,38,289,191,-1,-1
1729,310,200,37,290,205,-1,-1
1730,310,199,38,291,217,-1,-1
1731,309,199,38,-1,-1,-1,-1
1732,310,199,38,-1,-1,-1,-1
1733,310,199,38,-1,-1,-1,-1
1734,309,199,38,-1,-1,312,174
1735,310,198,36,-1,-1,313,186
1736,310,198,38,-1,-1,313,202
1737,310,200,37,-1,-1,314,218
1738,310,198,37,-1,-1,315,226
1739,310,200,37,-1,-1,-1,-1
1740,310,199,38,-1,-1,-1,-1
1741,310,200,37,-1,-1,-1,-1
1742,310,198,38,290,179,-1,-1
1743,310,199,38,290,191,-1,-1
1744,310,199,38,290,205,-1,-1
1745,310,198,36,292,217,-1,-1
1746,310,198,39,-1,-1,-1,-1
1747,310,199,38,-1,-1,-1,-1
1748,310,198,38,-1,-1,-1,-1
1749,310,198,37,-1,-1,313,174
1750,310,198,37,-1,-1,313,187
1751,310,198,37,-1,-1,314,202
1752,310,198,37,-1,-1,315,218
1753,311,199,38,-1,-1,317,227
1754,310,198,37,-1,-1,-1,-1
1755,310,198,37,-1,-1,-1,-1
1756,310,198,37,-1,-1,-1,-1
1757,310,198,38,291,179,-1,-1
1758,311,199,38,290,191,-1,-1
1759,311,198,38,291,205,-1,-1
1760,310,199,38,292,217,-1,-1
1761,312,198,37,-1,-1,-1,-1
1762,310,198,37,-1,-1,-1,-1
1763,312,198,37,-1,-1,-1,-1
1764,312,198,37,-1,-1,314,173
1765,312,198,37,-1,-1,315,187
1766,311,198,38,-1,-1,315,202
1767,311,198,38,-1,-1,316,218
1768,311,197,38,-1,-1,318,226
1769,312,198,36,-1,-1,-1,-1
1770,310,198,37,-1,-1,-1,-1
1771,312,198,37,-1,-1,-1,-1
1772,311,198,38,291,178,-1,-1
1773,312,198,38,291,191,-1,-1
1774,311,198,38,292,204,-1,-1
1775,312,198,36,293,217,-1,-1
1776,312,198,37,-1,-1,-1,-1
1777,311,198,38,-1,-1,-1,-1
1778,311,198,38,-1,-1,-1,-1
1779,312,198,36,-1,-1,315,173
1780,312,198,36,-1,-1,315,186
1781,311,197,38,-1,-1,317,217
1782,312,198,37,-1,-1,318,226
1783,311,197,38,-1,-1,-1,-1
1784,311,197,38,-1,-1,-1,-1
1785,312,197,39,-1,-1,-1,-1
1786,312,198,38,291,178,-1,-1
1787,311,197,38,291,191,-1,-1
1788,311,197,38,292,204,-1,-1
1789,312,197,38,293,216,-1,-1
1790,312,197,39,-1,-1,-1,-1
1791,311,197,38,-1,-1,-1,-1
1792,311,197,38,-1,-1,-1,-1
1793,312,197,38,-1,-1,316,173
1794,312,198,37,-1,-1,316,186
1795,312,198,37,-1,-1,317,202
1796,311,197,38,-1,-1,318,217
1797,311,197,38,-1,-1,319,226
1798,312,197,37,-1,-1,-1,-1
1799,312,198,37,-1,-1,-1,-1
1800,311,196,39,291,170,-1,-1
1801,311,197,38,291,178,-1,-1
1802,312,198,37,291,190,-1,-1
1803,312,198,37,292,204,-1,-1
1804,311,197,38,293,216,-1,-1
1805,311,197,38,-1,-1,-1,-1
1806,312,197,37,-1,-1,-1,-1
1807,311,197,38,-1,-1,-1,-1
1808,312,197,38,-1,-1,317,173
1809,312,196,37,-1,-1,317,186
1810,312,196,37,-1,-1,317,201
1811,311,197,38,-1,-1,318,216
1812,311,197,38,-1,-1,319,225
1813,311,197,38,-1,-1,-1,-1
1814,312,196,36,-1,-1,-1,-1
1815,312,196,37,-1,-1,-1,-1
1816,311,197,38,290,178,-1,-1
1817,311,197,38,291,190,-1,-1
1818,311,197,38,291,203,-1,-1
1819,311,197,38,292,215,-1,-1
1820,311,197,38,-1,-1,-1,-1
1821,311,197,38,-1,-1,-1,-1
1822,311,197,38,-1,-1,-1,-1
1823,312,198,37,-1,-1,317,173
1824,312,196,37,-1,-1,317,186
1825,311,197,38,-1,-1,318,202
1826,310,197,38,-1,-1,319,217
1827,312,198,37,-1,-1,319,225
1828,310,197,38,-1,-1,-1,-1
1829,310,197,38,-1,-1,-1,-1
1830,312,196,36,-1,-1,-1,-1
1831,310,197,38,290,178,-1,-1
1832,310,196,36,290,191,-1,-1
1833,310,197,38,291,203,-1,-1
1834,310,197,37,292,216,-1,-1
1835,311,198,37,-1,-1,-1,-1
1836,310,197,38,-1,-1,-1,-1
1837,310,198,37,-1,-1,-1,-1
1838,310,198,37,-1,-1,317,174
1839,310,197,37,-1,-1,317,187
1840,310,196,37,-1,-1,318,203
1841,310,197,38,-1,-1,319,218
1842,310,197,38,-1,-1,319,226
1843,310,197,37,-1,-1,-1,-1
1844,310,196,36,-1,-1,-1,-1
1845,310,197,38,-1,-1,-1,-1
1846,310,198,37,290,180,-1,-1
1847,310,198,37,290,192,-1,-1
1848,310,197,38,290,205,-1,-1
1849,309,198,38,291,218,-1,-1
1850,310,198,37,-1,-1,-1,-1
1851,310,198,38,-1,-1,-1,-1
1852,310,198,38,-1,-1,-1,-1
1853,309,198,38,-1,-1,317,176
1854,310,198,36,-1,-1,318,189
1855,309,198,38,-1,-1,318,205
1856,310,198,36,-1,-1,319,220
1857,310,197,38,-1,-1,319,227
1858,309,197,38,-1,-1,-1,-1
1859,310,198,37,-1,-1,-1,-1
1860,310,198,37,291,173,-1,-1
1861,310,198,37,289,182,-1,-1
1862,310,198,37,289,194,-1,-1
1863,310,198,37,290,207,-1,-1
1864,309,199,38,290,219,-1,-1
1865,310,199,38,-1,-1,-1,-1
1866,309,199,38,-1,-1,-1,-1
1867,310,198,38,-1,-1,-1,-1
1868,309,199,38,-1,-1,317,178
1869,310,198,36,-1,-1,319,193
1870,309,199,38,-1,-1,319,209
1871,309,199,38,-1,-1,319,223
1872,310,198,36,-1,-1,-1,-1
1873,310,198,36,-1,-1,-1,-1
1874,310,198,36,-1,-1,-1,-1
1875,309,199,38,289,175,-1,-1
1876,309,199,38,288,186,-1,-1
1877,310,200,37,290,198,-1,-1
1878,310,200,37,290,211,-1,-1
1879,309,200,37,290,222,-1,-1
1880,309,200,37,-1,-1,-1,-1
1881,309,200,38,-1,-1,-1,-1
1882,309,200,38,-1,-1,318,172
1883,310,200,37,-1,-1,318,182
1884,310,200,36,-1,-1,319,198
1885,309,199,38,-1,-1,320,213
1886,309,199,38,-1,-1,321,226
1887,309,199,38,-1,-1,-1,-1
1888,310,200,38,-1,-1,-1,-1
1889,310,200,36,-1,-1,-1,-1
1890,309,200,38,288,179,-1,-1
1891,310,200,37,289,190,-1,-1
1892,310,200,37,290,202,-1,-1
1893,310,201,38,291,215,-1,-1
1894,309,201,38,291,226,-1,-1
1895,310,201,38,-1,-1,-1,-1
1896,310,200,38,-1,-1,-1,-1
1897,310,201,38,-1,-1,318,175
1898,310,200,38,-1,-1,320,187
1899,310,200,37,-1,-1,321,204
1900,310,201,37,-1,-1,322,219
1901,310,201,37,-1,-1,322,228
1902,310,201,38,-1,-1,-1,-1
1903,310,200,36,-1,-1,-1,-1
1904,310,200,36,-1,-1,-1,-1
1905,310,202,37,289,182,-1,-1
1906,310,201,38,290,195,-1,-1
1907,310,201,38,291,208,-1,-1
1908,310,202,37,291,220,-1,-1
1909,310,201,38,-1,-1,-1,-1
1910,310,201,38,-1,-1,-1,-1
1911,310,202,37,-1,-1,-1,-1
1912,310,202,37,-1,-1,320,180
1913,310,200,36,-1,-1,322,194
1914,310,202,37,-1,-1,323,210
1915,310,202,37,-1,-1,323,224
1916,310,201,38,-1,-1,322,231
1917,310,201,38,-1,-1,-1,-1
1918,310,202,37,-1,-1,-1,-1
1919,310,201,38,289,178,-1,-1
1920,311,201,38,290,187,-1,-1
1921,310,201,39,291,200,-1,-1
1922,310,201,38,292,213,-1,-1
1923,311,202,38,292,223,-1,-1
1924,310,201,38,-1,-1,-1,-1
1925,311,202,38,-1,-1,-1,-1
1926,310,202,38,-1,-1,322,174
1927,311,201,38,-1,-1,322,186
1928,311,202,38,-1,-1,324,201
1929,311,201,38,-1,-1,324,217
1930,311,201,38,-1,-1,324,228
1931,312,202,37,-1,-1,-1,-1
1932,311,202,37,-1,-1,-1,-1
1933,310,202,38,-1,-1,-1,-1
1934,310,202,38,291,182,-1,-1
1935,311,201,38,292,193,-1,-1
1936,311,201,38,292,206,-1,-1
1937,311,201,38,293,218,-1,-1
1938,311,202,38,296,230,-1,-1
1939,311,202,38,-1,-1,-1,-1
1940,311,202,39,-1,-1,-1,-1
1941,311,201,38,-1,-1,324,179
1942,312,202,37,-1,-1,325,192
1943,312,200,36,-1,-1,326,208
1944,311,201,38,-1,-1,325,223
1945,311,201,38,-1,-1,324,230
1946,312,202,37,-1,-1,-1,-1
1947,312,202,37,-1,-1,-1,-1
1948,312,202,37,291,178,-1,-1
1949,312,202,37,292,186,-1,-1
1950,312,201,38,292,198,-1,-1
1951,311,201,38,293,211,-1,-1
1952,311,201,38,294,222,-1,-1
1953,312,202,37,-1,-1,-1,-1
1954,311,201,38,-1,-1,-1,-1
1955,312,200,37,-1,-1,322,173
1956,311,201,38,-1,-1,324,184
1957,312,201,38,-1,-1,326,199
1958,312,201,38,-1,-1,327,214
1959,312,201,38,-1,-1,326,226
1960,312,201,37,-1,-1,-1,-1
1961,312,200,36,-1,-1,-1,-1
1962,312,201,38,-1,-1,-1,-1
1963,312,201,38,291,179,-1,-1
1964,312,200,38,292,191,-1,-1
1965,312,201,38,293,203,-1,-1
1966,312,200,38,293,215,-1,-1
1967,311,201,38,294,225,-1,-1
1968,311,201,38,-1,-1,-1,-1
1969,312,200,38,-1,-1,-1,-1
1970,312,200,37,-1,-1,325,176
1971,312,200,37,-1,-1,326,189
1972,312,200,37,-1,-1,327,205
1973,312,200,39,-1,-1,327,219
1974,312,200,37,-1,-1,323,228
1975,311,200,38,-1,-1,-1,-1
1976,312,200,38,-1,-1,-1,-1
1977,312,200,36,-1,-1,-1,-1
1978,312,200,37,291,184,-1,-1
1979,312,200,38,292,195,-1,-1
1980,311,200,38,293,207,-1,-1
1981,312,200,36,293,219,-1,-1
1982,312,200,37,-1,-1,-1,-1
1983,312,200,37,-1,-1,-1,-1
1984,311,200,38,-1,-1,-1,-1
1985,312,200,37,-1,-1,326,180
1986,312,200,37,-1,-1,327,194
1987,311,199,38,-1,-1,328,210
1988,311,199,38,-1,-1,327,223
1989,312,199,38,-1,-1,-1,-1
1990,311,199,38,-1,-1,-1,-1
1991,312,198,37,-1,-1,-1,-1
1992,311,199,38,291,176,-1,-1
1993,312,199,38,291,186,-1,-1
1994,311,199,38,292,198,-1,-1
1995,312,198,39,292,211,-1,-1
1996,312,198,36,293,221,-1,-1
1997,311,199,38,-1,-1,-1,-1
1998,312,198,38,-1,-1,-1,-1
1999,312,198,37,-1,-1,324,172
2000,312,198,37,-1,-1,326,184
2001,312,198,37,-1,-1,328,199
2002,311,198,38,-1,-1,328,214
2003,311,198,38,-1,-1,327,223
2004,311,197,38,-1,-1,-1,-1
2005,310,198,37,-1,-1,-1,-1
2006,310,198,38,-1,-1,-1,-1
2007,310,198,38,290,179,-1,-1
2008,311,198,38,291,190,-1,-1
2009,310,198,38,292,202,-1,-1
2010,310,198,38,292,213,-1,-1
2011,310,198,38,291,222,-1,-1
2012,311,198,38,-1,-1,-1,-1
2013,310,197,38,-1,-1,-1,-1
2014,310,198,37,-1,-1,325,175
2015,310,198,37,-1,-1,327,188
2016,310,198,37,-1,-1,327,203
2017,311,197,38,-1,-1,327,217
2018,310,197,38,-1,-1,324,226
2019,310,197,38,-1,-1,-1,-1
2020,310,197,38,-1,-1,-1,-1
2021,310,197,38,289,173,-1,-1
2022,310,197,38,290,181,-1,-1
2023,310,197,38,290,192,-1,-1
2024,310,197,38,291,205,-1,-1
2025,310,197,37,292,216,-1,-1
2026,310,197,38,-1,-1,-1,-1
2027,310,197,38,-1,-1,-1,-1
2028,310,196,36,-1,-1,-1,-1
2029,309,197,38,-1,-1,326,178
2030,310,196,36,-1,-1,327,192
2031,309,197,38,-1,-1,327,207
2032,309,197,38,-1,-1,327,220
2033,309,197,38,-1,-1,-1,-1
2034,310,196,37,-1,-1,-1,-1
2035,309,196,39,-1,-1,-1,-1
2036,310,196,38,288,174,-1,-1
2037,310,197,38,289,184,-1,-1
2038,310,196,36,291,196,-1,-1
2039,310,197,37,290,207,-1,-1
2040,309,197,38,290,218,-1,-1
2041,310,196,37,-1,-1,-1,-1
2042,309,196,38,-1,-1,-1,-1
2043,310,196,38,-1,-1,324,170
2044,310,196,37,-1,-1,326,181
2045,310,196,37,-1,-1,328,196
2046,309,197,38,-1,-1,327,211
2047,310,197,37,-1,-1,326,221
2048,309,196,38,-1,-1,-1,-1
2049,310,196,37,-1,-1,-1,-1
2050,309,196,38,-1,-1,-1,-1
2051,310,196,37,288,176,-1,-1
2052,309,197,38,289,187,-1,-1
2053,309,197,38,290,199,-1,-1
2054,310,197,37,290,210,-1,-1
2055,309,197,38,289,220,-1,-1
2056,309,196,37,-1,-1,-1,-1
2057,309,197,38,-1,-1,-1,-1
2058,309,197,38,-1,-1,325,173
2059,310,196,37,-1,-1,327,185
2060,310,196,37,-1,-1,328,200
2061,310,197,37,-1,-1,328,214
2062,310,196,38,-1,-1,326,222
2063,310,196,37,-1,-1,-1,-1
2064,309,196,38,-1,-1,-1,-1
2065,310,196,37,-1,-1,-1,-1
2066,308,197,38,288,180,-1,-1
2067,309,197,38,290,190,-1,-1
2068,309,197,38,290,202,-1,-1
2069,309,197,38,290,213,-1,-1
2070,309,197,38,288,221,-1,-1
2071,309,197,38,-1,-1,-1,-1
2072,309,197,38,-1,-1,-1,-1
2073,310,196,38,-1,-1,326,176
2074,310,196,36,-1,-1,328,189
2075,309,197,38,-1,-1,329,204
2076,310,197,38,-1,-1,328,217
2077,309,197,38,-1,-1,-1,-1
2078,309,197,38,-1,-1,-1,-1
2079,310,197,38,-1,-1,-1,-1
2080,309,198,37,289,174,-1,-1
2081,310,198,37,289,183,-1,-1
2082,310,198,37,290,194,-1,-1
2083,309,197,38,291,206,-1,-1
2084,310,198,37,290,216,-1,-1
2085,310,198,36,-1,-1,-1,-1
2086,310,198,37,-1,-1,-1,-1
2087,310,197,38,-1,-1,-1,-1
2088,310,197,38,-1,-1,328,179
2089,309,197,38,-1,-1,330,193
2090,310,197,38,-1,-1,330,208
2091,310,198,37,-1,-1,328,220
2092,310,198,37,-1,-1,-1,-1
2093,310,198,36,-1,-1,-1,-1
2094,310,198,36,-1,-1,-1,-1
2095,310,197,38,288,177,-1,-1
2096,310,198,38,290,186,-1,-1
2097,310,198,38,291,197,-1,-1
2098,310,198,38,291,209,-1,-1
2099,310,198,38,291,218,-1,-1
2100,310,198,37,-1,-1,-1,-1
2101,311,199,38,-1,-1,-1,-1
2102,310,198,36,-1,-1,-1,-1
2103,310,198,37,-1,-1,331,183
2104,310,198,37,-1,-1,331,198
2105,310,198,37,-1,-1,331,212
2106,310,198,37,-1,-1,-1,-1
2107,310,198,38,-1,-1,-1,-1
2108,310,198,38,-1,-1,-1,-1
2109,310,198,38,287,175,-1,-1
2110,310,199,38,289,180,-1,-1
2111,312,199,38,290,190,-1,-1
2112,310,199,38,292,201,-1,-1
2113,310,199,38,292,212,-1,-1
2114,310,199,38,289,222,-1,-1
2115,310,199,38,-1,-1,-1,-1
2116,311,199,38,-1,-1,-1,-1
2117,312,198,39,-1,-1,329,175
2118,311,199,38,-1,-1,332,188
2119,310,199,38,-1,-1,332,202
2120,310,199,37,-1,-1,332,216
2121,311,199,38,-1,-1,329,225
2122,311,199,38,-1,-1,-1,-1
2123,311,199,38,-1,-1,-1,-1
2124,311,199,38,289,177,-1,-1
2125,311,199,38,290,183,-1,-1
2126,311,200,37,291,194,-1,-1
2127,310,199,38,291,205,-1,-1
2128,311,199,38,292,216,-1,-1
2129,311,199,38,291,223,-1,-1
2130,312,200,37,-1,-1,-1,-1
2131,312,198,36,-1,-1,-1,-1
2132,312,200,37,-1,-1,331,179
2133,312,200,37,-1,-1,333,193
2134,312,200,37,-1,-1,333,207
2135,310,198,36,-1,-1,-1,-1
2136,311,199,38,-1,-1,-1,-1
2137,311,200,37,-1,-1,-1,-1
2138,310,199,38,-1,-1,-1,-1
2139,312,200,37,288,179,-1,-1
2140,312,200,37,290,187,-1,-1
2141,311,199,38,291,198,-1,-1
2142,312,200,37,292,209,-1,-1
2143,311,199,38,291,219,-1,-1
2144,311,200,37,-1,-1,-1,-1
2145,311,200,38,-1,-1,-1,-1
2146,312,200,37,-1,-1,-1,-1
2147,312,200,37,-1,-1,332,184
2148,312,200,36,-1,-1,334,198
2149,311,200,37,-1,-1,334,212
2150,311,200,37,-1,-1,332,222
2151,312,200,37,-1,-1,-1,-1
2152,312,200,36,-1,-1,-1,-1
2153,312,200,36,-1,-1,-1,-1
2154,311,200,38,289,183,-1,-1
