timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1784806880.1588,PID_NO_DELAY,NORMAL_HOLD,324.75,238.61,310.66,278.080,218.001,402.846,278.625,218.113,400.000,271.865,212.157,406.011,-2.846,14.411,,,,,0,278.625,218.113,400.000,
1784806880.1657,PID_NO_DELAY,NORMAL_HOLD,324.84,238.53,310.86,278.170,217.992,402.716,278.625,218.113,400.000,271.147,212.412,407.253,-2.716,6.163,,,,,0,278.625,218.113,400.000,
1784806880.1715,PID_NO_DELAY,NORMAL_HOLD,324.83,238.54,310.50,278.155,218.009,402.940,278.625,218.113,400.000,271.323,212.412,406.882,-2.940,8.389,,,,,0,278.625,218.113,400.000,
1784806880.1745,PID_NO_DELAY,NORMAL_HOLD,324.85,238.57,310.50,278.178,218.002,402.940,278.625,218.113,400.000,271.204,212.535,406.782,-2.940,8.879,,,,,0,278.625,218.113,400.000,
1784806880.1814,PID_NO_DELAY,NORMAL_HOLD,324.76,238.69,310.98,278.096,217.862,402.645,278.625,218.113,400.000,271.661,213.227,408.366,-2.645,-1.451,,,,,0,278.625,218.113,400.000,
1784806880.1843,PID_NO_DELAY,NORMAL_HOLD,324.50,238.64,311.39,277.863,217.827,402.393,278.625,218.113,400.000,272.805,213.121,410.056,-2.393,-12.263,,,,,0,278.625,218.113,400.000,
1784806880.1913,PID_NO_DELAY,NORMAL_HOLD,324.50,239.00,310.95,277.867,217.637,402.668,278.625,218.113,400.000,272.094,213.927,409.127,-2.668,-6.078,,,,,0,278.625,218.113,400.000,
1784806880.1980,PID_NO_DELAY,NORMAL_HOLD,324.39,238.92,311.48,277.765,217.629,402.338,278.625,218.113,400.000,272.297,213.351,410.086,-2.338,-12.088,,,,,0,278.625,218.113,400.000,
1784806880.1992,PID_NO_DELAY,NORMAL_HOLD,324.48,239.13,311.46,277.853,217.471,402.349,278.625,218.113,400.000,271.417,213.851,410.253,-2.349,-12.947,,,,,0,278.625,218.113,400.000,
1784806880.2055,PID_NO_DELAY,NORMAL_HOLD,324.50,239.32,311.27,277.880,217.316,402.464,278.625,218.113,400.000,271.278,214.126,409.464,-2.464,-7.650,,,,,0,278.625,218.113,400.000,
1784806880.2120,PID_NO_DELAY,NORMAL_HOLD,324.75,239.39,311.00,278.107,217.297,402.631,278.625,218.113,400.000,270.169,213.555,408.248,-2.631,0.279,,,,,0,278.625,218.113,400.000,
1784806880.2146,PID_NO_DELAY,NORMAL_HOLD,324.65,239.39,310.56,278.021,217.215,402.903,278.625,218.113,400.000,271.221,213.615,406.524,-2.903,11.323,,,,,0,278.625,218.113,400.000,
1784806880.2200,PID_NO_DELAY,NORMAL_HOLD,324.35,239.50,310.50,277.751,217.120,402.944,278.625,218.113,400.000,272.586,213.667,406.050,-2.944,14.112,,,,,0,278.625,218.113,400.000,
1784806880.2256,PID_NO_DELAY,NORMAL_HOLD,324.37,239.49,311.00,277.773,217.121,402.634,278.625,218.113,400.000,271.890,213.250,407.591,-2.634,3.953,,,,,0,278.625,218.113,400.000,
1784806880.2311,PID_NO_DELAY,NORMAL_HOLD,324.35,239.50,311.00,277.749,217.117,402.634,278.625,218.113,400.000,271.795,213.073,408.206,-2.634,-0.073,,,,,0,278.625,218.113,400.000,
1784806880.2363,PID_NO_DELAY,NORMAL_HOLD,324.50,239.50,311.27,277.885,217.171,402.467,278.625,218.113,400.000,270.958,212.695,409.209,-2.467,-6.508,,,,,0,278.625,218.113,400.000,
1784806880.2421,PID_NO_DELAY,NORMAL_HOLD,324.50,239.31,311.49,277.880,217.316,402.328,278.625,218.113,400.000,271.223,211.942,409.973,-2.328,-11.267,,,,,0,278.625,218.113,400.000,
1784806880.2456,PID_NO_DELAY,NORMAL_HOLD,324.12,239.36,311.00,277.531,217.323,402.642,278.625,218.113,400.000,273.218,212.327,408.568,-2.642,-2.036,,,,,0,278.625,218.113,400.000,
1784806880.2515,PID_NO_DELAY,NORMAL_HOLD,324.00,239.12,312.34,277.417,217.418,401.808,278.625,218.113,400.000,272.927,212.099,411.775,-1.808,-22.521,,,,,0,278.625,218.113,400.000,
1784806880.2586,PID_NO_DELAY,NORMAL_HOLD,324.00,239.39,312.34,277.418,217.296,401.812,278.625,218.113,400.000,272.244,213.128,412.634,-1.812,-27.620,,,,,0,278.625,218.113,400.000,
1784806880.2599,PID_NO_DELAY,NORMAL_HOLD,324.50,239.14,312.34,277.874,217.434,401.802,278.625,218.113,400.000,269.482,212.232,412.317,-1.802,-25.063,,,,,0,278.625,218.113,400.000,
1784806880.2666,PID_NO_DELAY,NORMAL_HOLD,324.11,239.14,312.50,277.514,217.414,401.711,278.625,218.113,400.000,272.370,212.602,412.097,-1.711,-23.178,,,,,0,278.625,218.113,400.000,
1784806880.2731,PID_NO_DELAY,NORMAL_HOLD,323.92,239.18,312.50,277.344,217.386,401.713,278.625,218.113,400.000,272.811,212.826,411.439,-1.713,-18.502,,,,,0,278.625,218.113,400.000,
1784806880.2760,PID_NO_DELAY,NORMAL_HOLD,324.28,239.07,313.00,277.669,217.470,401.401,278.625,218.113,400.000,270.438,212.344,412.382,-1.401,-24.209,,,,,0,278.625,218.113,400.000,
1784806880.2814,PID_NO_DELAY,NORMAL_HOLD,324.00,239.05,313.27,277.411,217.489,401.233,278.625,218.113,400.000,272.332,212.442,412.905,-1.233,-27.091,,,,,0,278.625,218.113,400.000,
1784806880.2878,PID_NO_DELAY,NORMAL_HOLD,324.00,239.22,313.50,277.414,217.363,401.093,278.625,218.113,400.000,271.937,213.242,413.150,-1.093,-28.135,,,,,0,278.625,218.113,400.000,
1784806880.2911,PID_NO_DELAY,NORMAL_HOLD,324.00,239.22,313.50,277.413,217.380,401.094,278.625,218.113,400.000,271.761,212.926,412.604,-1.094,-24.087,,,,,0,278.625,218.113,400.000,
1784806880.2969,PID_NO_DELAY,NORMAL_HOLD,324.00,239.00,313.50,277.411,217.494,401.092,278.625,218.113,400.000,271.674,212.248,411.922,-1.092,-19.255,,,,,0,278.625,218.113,400.000,
1784806880.3043,PID_NO_DELAY,NORMAL_HOLD,324.41,239.04,313.97,277.785,217.492,400.800,278.625,218.113,400.000,269.621,212.511,412.727,-0.800,-24.066,,,,,0,278.625,218.113,400.000,
1784806880.3061,PID_NO_DELAY,NORMAL_HOLD,324.03,239.17,313.17,277.443,217.367,401.295,278.625,218.113,400.000,272.324,213.273,410.174,-1.295,-7.255,,,,,0,278.625,218.113,400.000,
1784806880.3111,PID_NO_DELAY,NORMAL_HOLD,324.03,239.17,312.50,277.451,217.295,401.708,278.625,218.113,400.000,271.902,213.422,406.991,-1.708,13.322,,,,,0,278.625,218.113,400.000,
1784806880.3176,PID_NO_DELAY,NORMAL_HOLD,324.00,239.22,314.12,277.414,217.331,400.711,278.625,218.113,400.000,271.923,212.925,410.847,-0.711,-11.640,,,,,0,278.625,218.113,400.000,
1784806880.3219,PID_NO_DELAY,NORMAL_HOLD,324.00,239.41,313.77,277.417,217.225,400.928,278.625,218.113,400.000,271.734,213.352,410.883,-0.928,-11.623,,,,,0,278.625,218.113,400.000,
1784806880.3272,PID_NO_DELAY,NORMAL_HOLD,324.00,239.50,313.00,277.426,217.113,401.402,278.625,218.113,400.000,271.609,213.721,408.397,-1.402,4.566,,,,,0,278.625,218.113,400.000,
1784806880.3343,PID_NO_DELAY,NORMAL_HOLD,324.00,239.50,313.32,277.423,217.139,401.202,278.625,218.113,400.000,271.609,213.143,408.621,-1.202,3.035,,,,,0,278.625,218.113,400.000,
1784806880.3356,PID_NO_DELAY,NORMAL_HOLD,324.00,239.41,312.91,277.426,217.156,401.455,278.625,218.113,400.000,271.576,212.915,407.649,-1.455,9.187,,,,,0,278.625,218.113,400.000,
1784806880.3419,PID_NO_DELAY,NORMAL_HOLD,323.95,239.31,312.00,277.382,217.237,402.021,278.625,218.113,400.000,271.816,212.440,404.698,-2.021,27.950,,,,,0,278.625,218.113,400.000,
1784806880.3485,PID_NO_DELAY,NORMAL_HOLD,323.92,239.18,313.33,277.343,217.353,401.198,278.625,218.113,400.000,271.905,212.013,408.178,-1.198,5.104,,,,,0,278.625,218.113,400.000,
1784806880.3511,PID_NO_DELAY,NORMAL_HOLD,323.51,239.27,312.56,276.975,217.303,401.684,278.625,218.113,400.000,273.554,212.643,407.384,-1.684,10.054,,,,,0,278.625,218.113,400.000,
1784806880.3569,PID_NO_DELAY,NORMAL_HOLD,324.00,239.12,312.34,277.417,217.418,401.808,278.625,218.113,400.000,270.208,212.094,406.546,-1.808,15.253,,,,,0,278.625,218.113,400.000,
1784806880.3631,PID_NO_DELAY,NORMAL_HOLD,324.50,239.06,312.00,277.873,217.499,402.015,278.625,218.113,400.000,268.308,211.974,405.590,-2.015,21.101,,,,,0,278.625,218.113,400.000,
1784806880.3679,PID_NO_DELAY,NORMAL_HOLD,324.50,238.94,313.00,277.862,217.651,401.399,278.625,218.113,400.000,269.922,211.693,408.414,-1.399,2.649,,,,,0,278.625,218.113,400.000,
1784806880.3715,PID_NO_DELAY,NORMAL_HOLD,324.46,238.94,313.29,277.825,217.601,401.217,278.625,218.113,400.000,270.938,212.540,410.868,-1.217,-13.237,,,,,0,278.625,218.113,400.000,
1784806880.3773,PID_NO_DELAY,NORMAL_HOLD,324.50,238.94,312.86,277.864,217.637,401.487,278.625,218.113,400.000,270.994,212.441,409.929,-1.487,-6.968,,,,,0,278.625,218.113,400.000,
1784806880.3828,PID_NO_DELAY,NORMAL_HOLD,324.39,238.94,312.00,277.766,217.678,402.019,278.625,218.113,400.000,271.724,212.362,406.983,-2.019,12.035,,,,,0,278.625,218.113,400.000,
1784806880.3879,PID_NO_DELAY,NORMAL_HOLD,324.00,238.88,313.50,277.400,217.695,401.096,278.625,218.113,400.000,273.603,212.430,410.209,-1.096,-8.804,,,,,0,278.625,218.113,400.000,
1784806880.3943,PID_NO_DELAY,NORMAL_HOLD,324.41,238.90,313.69,277.781,217.667,400.972,278.625,218.113,400.000,270.605,212.708,412.274,-0.972,-21.960,,,,,0,278.625,218.113,400.000,
1784806880.3970,PID_NO_DELAY,NORMAL_HOLD,324.54,238.69,312.74,277.896,217.778,401.558,278.625,218.113,400.000,270.448,212.132,409.607,-1.558,-4.458,,,,,0,278.625,218.113,400.000,
1784806880.4000,PID_NO_DELAY,NORMAL_HOLD,324.63,238.89,313.50,277.977,217.699,401.088,278.625,218.113,400.000,270.485,212.847,410.748,-1.088,-11.695,,,,,0,278.625,218.113,400.000,
1784806880.4068,PID_NO_DELAY,NORMAL_HOLD,324.55,238.75,313.56,277.906,217.733,401.051,278.625,218.113,400.000,271.313,212.592,411.034,-1.051,-13.297,,,,,0,278.625,218.113,400.000,
1784806880.4094,PID_NO_DELAY,NORMAL_HOLD,324.50,238.96,314.00,277.865,217.561,400.778,278.625,218.113,400.000,271.590,213.550,412.181,-0.778,-20.405,,,,,0,278.625,218.113,400.000,
1784806880.4168,PID_NO_DELAY,NORMAL_HOLD,324.57,238.85,314.14,277.931,217.610,400.689,278.625,218.113,400.000,271.167,212.873,412.295,-0.689,-20.686,,,,,0,278.625,218.113,400.000,
1784806880.4234,PID_NO_DELAY,NORMAL_HOLD,324.50,239.00,314.38,277.868,217.502,400.539,278.625,218.113,400.000,271.627,213.356,413.108,-0.539,-25.587,,,,,0,278.625,218.113,400.000,
1784806880.4276,PID_NO_DELAY,NORMAL_HOLD,324.50,239.00,313.92,277.872,217.463,400.827,278.625,218.113,400.000,271.518,213.234,411.251,-0.827,-13.190,,,,,0,278.625,218.113,400.000,
1784806880.4326,PID_NO_DELAY,NORMAL_HOLD,324.04,239.17,314.86,277.448,217.379,400.251,278.625,218.113,400.000,274.120,213.523,413.517,-0.251,-27.596,,,,,0,278.625,218.113,400.000,
1784806880.4382,PID_NO_DELAY,NORMAL_HOLD,324.08,239.33,314.00,277.496,217.218,400.781,278.625,218.113,400.000,272.600,213.985,410.899,-0.781,-10.286,,,,,0,278.625,218.113,400.000,
1784806880.4433,PID_NO_DELAY,NORMAL_HOLD,324.37,239.42,313.70,277.758,217.203,400.964,278.625,218.113,400.000,270.844,213.480,408.999,-0.964,2.055,,,,,0,278.625,218.113,400.000,
1784806880.4484,PID_NO_DELAY,NORMAL_HOLD,324.00,239.41,314.00,277.418,217.201,400.783,278.625,218.113,400.000,273.246,213.172,409.125,-0.783,1.202,,,,,0,278.625,218.113,400.000,
1784806880.4549,PID_NO_DELAY,NORMAL_HOLD,324.00,239.41,313.44,277.424,217.154,401.127,278.625,218.113,400.000,272.388,213.248,407.410,-1.127,12.221,,,,,0,278.625,218.113,400.000,
1784806880.4570,PID_NO_DELAY,NORMAL_HOLD,323.50,239.40,313.00,276.968,217.139,401.407,278.625,218.113,400.000,274.401,213.134,406.075,-1.407,20.485,,,,,0,278.625,218.113,400.000,
1784806880.4622,PID_NO_DELAY,NORMAL_HOLD,323.74,239.27,314.44,277.172,217.320,400.512,278.625,218.113,400.000,271.984,212.037,410.292,-0.512,-6.999,,,,,0,278.625,218.113,400.000,
1784806880.4710,PID_NO_DELAY,NORMAL_HOLD,324.00,239.22,314.46,277.411,217.356,400.501,278.625,218.113,400.000,271.159,212.324,410.681,-0.501,-9.137,,,,,0,278.625,218.113,400.000,
1784806880.4754,PID_NO_DELAY,NORMAL_HOLD,324.32,239.14,314.39,277.699,217.450,400.537,278.625,218.113,400.000,269.827,212.051,411.089,-0.537,-11.583,,,,,0,278.625,218.113,400.000,
1784806880.4814,PID_NO_DELAY,NORMAL_HOLD,324.91,238.99,314.69,278.239,217.567,400.345,278.625,218.113,400.000,267.803,211.790,411.843,-0.345,-16.184,,,,,0,278.625,218.113,400.000,
1784806880.4885,PID_NO_DELAY,NORMAL_HOLD,324.50,239.00,315.00,277.861,217.563,400.161,278.625,218.113,400.000,271.519,212.285,412.576,-0.161,-20.555,,,,,0,278.625,218.113,400.000,
1784806880.4910,PID_NO_DELAY,NORMAL_HOLD,324.05,238.71,315.00,277.447,217.671,400.162,278.625,218.113,400.000,273.696,211.932,412.411,-0.162,-19.097,,,,,0,278.625,218.113,400.000,
1784806880.4962,PID_NO_DELAY,NORMAL_HOLD,324.05,238.71,314.50,277.445,217.698,400.471,278.625,218.113,400.000,272.649,212.181,410.492,-0.471,-6.424,,,,,0,278.625,218.113,400.000,
1784806880.5050,PID_NO_DELAY,NORMAL_HOLD,324.03,238.62,314.50,277.423,217.786,400.472,278.625,218.113,400.000,272.239,211.954,409.702,-0.472,-1.239,,,,,0,278.625,218.113,400.000,
1784806880.5084,PID_NO_DELAY,NORMAL_HOLD,324.50,238.60,314.50,277.851,217.886,400.470,278.625,218.113,400.000,269.920,211.846,409.389,-0.470,0.785,,,,,0,278.625,218.113,400.000,
1784806880.5135,PID_NO_DELAY,NORMAL_HOLD,324.50,238.68,315.50,277.854,217.777,399.850,278.625,218.113,400.000,270.677,212.834,412.278,0.150,-17.766,,,,,0,278.625,218.113,400.000,
1784806880.5211,PID_NO_DELAY,NORMAL_HOLD,324.13,238.83,314.99,277.512,217.726,400.174,278.625,218.113,400.000,273.055,213.050,411.346,-0.174,-11.453,,,,,0,278.625,218.113,400.000,
1784806880.5233,PID_NO_DELAY,NORMAL_HOLD,324.16,238.77,315.02,277.540,217.726,400.148,278.625,218.113,400.000,272.161,212.871,410.886,-0.148,-8.285,,,,,0,278.625,218.113,400.000,
1784806880.5268,PID_NO_DELAY,NORMAL_HOLD,324.38,238.69,315.94,277.744,217.797,399.580,278.625,218.113,400.000,270.756,212.391,413.043,0.420,-21.910,,,,,0,278.625,218.113,400.000,
1784806880.5339,PID_NO_DELAY,NORMAL_HOLD,324.50,238.74,315.98,277.853,217.746,399.556,278.625,218.113,400.000,270.558,212.795,413.678,0.444,-25.584,,,,,0,278.625,218.113,400.000,
1784806880.5365,PID_NO_DELAY,NORMAL_HOLD,324.62,238.73,316.00,277.962,217.761,399.540,278.625,218.113,400.000,270.443,212.662,413.266,0.460,-22.427,,,,,0,278.625,218.113,400.000,
1784806880.5416,PID_NO_DELAY,NORMAL_HOLD,324.50,238.62,315.98,277.853,217.801,399.555,278.625,218.113,400.000,271.520,212.455,412.690,0.445,-18.316,,,,,0,278.625,218.113,400.000,
1784806880.5491,PID_NO_DELAY,NORMAL_HOLD,324.45,238.75,316.00,277.808,217.713,399.541,278.625,218.113,400.000,271.729,213.030,412.082,0.459,-14.057,,,,,0,278.625,218.113,400.000,
1784806880.5538,PID_NO_DELAY,NORMAL_HOLD,324.00,239.00,316.00,277.396,217.578,399.547,278.625,218.113,400.000,273.423,213.458,411.554,0.453,-10.399,,,,,0,278.625,218.113,400.000,
1784806880.5566,PID_NO_DELAY,NORMAL_HOLD,324.00,239.00,316.00,277.394,217.605,399.548,278.625,218.113,400.000,272.527,212.922,411.151,0.452,-7.620,,,,,0,278.625,218.113,400.000,
1784806880.5628,PID_NO_DELAY,NORMAL_HOLD,324.00,238.83,315.32,277.398,217.663,399.967,278.625,218.113,400.000,272.048,212.513,408.933,0.033,6.729,,,,,0,278.625,218.113,400.000,
1784806880.5656,PID_NO_DELAY,NORMAL_HOLD,324.00,238.83,315.93,277.394,217.684,399.589,278.625,218.113,400.000,271.846,212.502,409.993,0.411,-0.187,,,,,0,278.625,218.113,400.000,
1784806880.5710,PID_NO_DELAY,NORMAL_HOLD,324.23,238.79,315.44,277.605,217.745,399.890,278.625,218.113,400.000,270.656,212.288,408.909,0.110,6.783,,,,,0,278.625,218.113,400.000,
1784806880.5778,PID_NO_DELAY,NORMAL_HOLD,324.08,238.61,315.00,277.463,217.826,400.163,278.625,218.113,400.000,271.861,212.052,407.522,-0.163,15.520,,,,,0,278.625,218.113,400.000,
1784806880.5823,PID_NO_DELAY,NORMAL_HOLD,324.00,238.50,316.00,277.382,217.988,399.547,278.625,218.113,400.000,272.171,211.470,410.160,0.453,-1.680,,,,,0,278.625,218.113,400.000,
1784806880.5883,PID_NO_DELAY,NORMAL_HOLD,323.94,238.50,316.00,277.324,217.985,399.548,278.625,218.113,400.000,272.187,212.056,411.103,0.452,-7.695,,,,,0,278.625,218.113,400.000,
1784806880.5952,PID_NO_DELAY,NORMAL_HOLD,324.05,238.40,315.86,277.426,218.056,399.633,278.625,218.113,400.000,271.363,211.955,410.851,0.367,-5.933,,,,,0,278.625,218.113,400.000,
1784806880.5989,PID_NO_DELAY,NORMAL_HOLD,324.29,238.42,315.59,277.648,218.060,399.801,278.625,218.113,400.000,270.324,212.253,409.854,0.199,0.573,,,,,0,278.625,218.113,400.000,
1784806880.6026,PID_NO_DELAY,NORMAL_HOLD,324.30,238.35,315.50,277.651,218.120,399.855,278.625,218.113,400.000,270.915,212.097,409.321,0.145,3.963,,,,,0,278.625,218.113,400.000,
1784806880.6087,PID_NO_DELAY,NORMAL_HOLD,324.28,238.21,315.00,277.635,218.195,400.163,278.625,218.113,400.000,271.305,211.941,407.519,-0.163,15.491,,,,,0,278.625,218.113,400.000,
1784806880.6121,PID_NO_DELAY,NORMAL_HOLD,324.00,238.22,315.32,277.378,218.185,399.967,278.625,218.113,400.000,272.694,212.295,408.287,0.033,10.270,,,,,0,278.625,218.113,400.000,
1784806880.6176,PID_NO_DELAY,NORMAL_HOLD,324.00,238.22,315.23,277.377,218.195,400.027,278.625,218.113,400.000,272.157,212.371,408.480,-0.027,8.839,,,,,0,278.625,218.113,400.000,
1784806880.6248,PID_NO_DELAY,NORMAL_HOLD,324.10,238.29,315.80,277.463,218.203,399.670,278.625,218.113,400.000,271.431,212.416,410.357,0.330,-3.349,,,,,0,278.625,218.113,400.000,
1784806880.6294,PID_NO_DELAY,NORMAL_HOLD,323.91,238.24,315.50,277.290,218.227,399.859,278.625,218.113,400.000,272.466,212.349,410.113,0.141,-1.720,,,,,0,278.625,218.113,400.000,
1784806880.6329,PID_NO_DELAY,NORMAL_HOLD,324.00,238.31,315.89,277.376,218.146,399.616,278.625,218.113,400.000,271.600,212.875,411.223,0.384,-8.827,,,,,0,278.625,218.113,400.000,
1784806880.6394,PID_NO_DELAY,NORMAL_HOLD,323.76,238.27,316.10,277.160,218.112,399.485,278.625,218.113,400.000,272.708,212.890,411.949,0.515,-13.303,,,,,0,278.625,218.113,400.000,
1784806880.6425,PID_NO_DELAY,NORMAL_HOLD,323.76,238.28,315.50,277.164,218.071,399.856,278.625,218.113,400.000,272.180,212.937,410.263,0.144,-2.254,,,,,0,278.625,218.113,400.000,
1784806880.6480,PID_NO_DELAY,NORMAL_HOLD,323.76,238.27,314.75,277.161,218.097,400.324,278.625,218.113,400.000,271.949,212.617,407.113,-0.324,18.053,,,,,0,278.625,218.113,400.000,
1784806880.6543,PID_NO_DELAY,NORMAL_HOLD,324.00,238.41,316.00,277.381,218.031,399.546,278.625,218.113,400.000,270.700,212.933,410.154,0.454,-1.773,,,,,0,278.625,218.113,400.000,
1784806880.6567,PID_NO_DELAY,NORMAL_HOLD,324.00,238.41,315.65,277.380,218.060,399.762,278.625,218.113,400.000,271.166,212.624,410.227,0.238,-2.205,,,,,0,278.625,218.113,400.000,
1784806880.6624,PID_NO_DELAY,NORMAL_HOLD,324.00,238.50,315.35,277.384,217.980,399.950,278.625,218.113,400.000,271.368,213.108,409.388,0.050,3.196,,,,,0,278.625,218.113,400.000,
1784806880.6710,PID_NO_DELAY,NORMAL_HOLD,323.71,238.48,315.11,277.122,217.930,400.099,278.625,218.113,400.000,272.869,213.122,408.309,-0.099,10.081,,,,,0,278.625,218.113,400.000,
1784806880.6729,PID_NO_DELAY,NORMAL_HOLD,323.38,238.64,314.71,276.819,217.844,400.350,278.625,218.113,400.000,273.898,213.332,407.013,-0.350,18.202,,,,,0,278.625,218.113,400.000,
1784806880.6777,PID_NO_DELAY,NORMAL_HOLD,323.50,238.73,314.54,276.932,217.818,400.458,278.625,218.113,400.000,272.253,213.126,406.453,-0.458,21.445,,,,,0,278.625,218.113,400.000,
1784806880.6844,PID_NO_DELAY,NORMAL_HOLD,323.73,238.72,314.63,277.140,217.844,400.398,278.625,218.113,400.000,270.920,212.762,407.020,-0.398,17.388,,,,,0,278.625,218.113,400.000,
1784806880.6874,PID_NO_DELAY,NORMAL_HOLD,323.71,238.72,313.82,277.127,217.839,400.902,278.625,218.113,400.000,271.380,212.735,405.316,-0.902,27.952,,,,,0,278.625,218.113,400.000,
1784806880.6927,PID_NO_DELAY,NORMAL_HOLD,324.00,238.59,312.84,277.397,217.888,401.505,278.625,218.113,400.000,270.193,212.450,402.367,-1.505,46.327,,,,,0,278.625,218.113,400.000,
1784806880.6996,PID_NO_DELAY,NORMAL_HOLD,324.00,238.59,313.49,277.394,217.894,401.104,278.625,218.113,400.000,270.923,212.510,404.266,-1.104,33.253,,,,,0,278.625,218.113,400.000,
1784806880.7023,PID_NO_DELAY,NORMAL_HOLD,324.48,238.56,312.61,277.827,217.990,401.641,278.625,218.113,400.000,269.401,212.162,403.172,-1.641,39.604,,,,,0,278.625,218.113,400.000,
1784806880.7071,PID_NO_DELAY,NORMAL_HOLD,324.48,238.56,311.50,277.829,218.013,402.329,278.625,218.113,400.000,270.439,212.237,400.736,-2.329,54.363,,,,,0,278.625,218.113,400.000,
1784806880.7129,PID_NO_DELAY,NORMAL_HOLD,324.26,238.39,312.50,277.625,218.119,401.713,278.625,218.113,400.000,272.080,211.839,403.589,-1.713,35.042,,,,,0,278.625,218.113,400.000,
1784806880.7171,PID_NO_DELAY,NORMAL_HOLD,324.35,238.39,312.96,277.711,218.114,401.428,278.625,218.113,400.000,271.370,212.234,406.713,-1.428,14.340,,,,,0,278.625,218.113,400.000,
1784806880.7236,PID_NO_DELAY,NORMAL_HOLD,324.50,238.40,313.17,277.841,218.151,401.297,278.625,218.113,400.000,270.811,212.225,408.835,-1.297,0.442,,,,,0,278.625,218.113,400.000,
1784806880.7307,PID_NO_DELAY,NORMAL_HOLD,324.88,238.36,313.00,278.190,218.204,401.397,278.625,218.113,400.000,269.127,212.085,409.073,-1.397,-1.093,,,,,0,278.625,218.113,400.000,
1784806880.7337,PID_NO_DELAY,NORMAL_HOLD,324.50,238.19,313.00,277.840,218.265,401.400,278.625,218.113,400.000,272.065,212.001,409.133,-1.400,-1.460,,,,,0,278.625,218.113,400.000,
1784806880.7370,PID_NO_DELAY,NORMAL_HOLD,324.50,238.19,312.97,277.837,218.301,401.422,278.625,218.113,400.000,271.793,212.073,409.013,-1.422,-0.672,,,,,0,278.625,218.113,400.000,
1784806880.7433,PID_NO_DELAY,NORMAL_HOLD,324.16,238.06,313.00,277.524,218.343,401.404,278.625,218.113,400.000,273.335,212.069,409.039,-1.404,-0.826,,,,,0,278.625,218.113,400.000,
1784806880.7477,PID_NO_DELAY,NORMAL_HOLD,324.00,238.09,313.41,277.374,218.374,401.152,278.625,218.113,400.000,273.228,212.127,410.240,-1.152,-8.525,,,,,0,278.625,218.113,400.000,
1784806880.7528,PID_NO_DELAY,NORMAL_HOLD,323.83,237.97,313.90,277.217,218.464,400.854,278.625,218.113,400.000,273.237,211.851,411.796,-0.854,-18.320,,,,,0,278.625,218.113,400.000,
1784806880.7598,PID_NO_DELAY,NORMAL_HOLD,324.48,237.81,313.70,277.805,218.632,400.968,278.625,218.113,400.000,269.124,211.208,411.453,-0.968,-15.770,,,,,0,278.625,218.113,400.000,
1784806880.7630,PID_NO_DELAY,NORMAL_HOLD,324.03,237.78,313.72,277.389,218.649,400.965,278.625,218.113,400.000,272.203,211.736,411.021,-0.965,-12.700,,,,,0,278.625,218.113,400.000,
1784806880.7696,PID_NO_DELAY,NORMAL_HOLD,324.00,237.78,313.88,277.363,218.641,400.864,278.625,218.113,400.000,272.080,212.119,410.958,-0.864,-12.031,,,,,0,278.625,218.113,400.000,
1784806880.7757,PID_NO_DELAY,NORMAL_HOLD,324.00,237.70,314.21,277.361,218.683,400.657,278.625,218.113,400.000,271.870,212.052,411.934,-0.657,-18.108,,,,,0,278.625,218.113,400.000,
1784806880.7794,PID_NO_DELAY,NORMAL_HOLD,324.05,237.69,314.21,277.405,218.687,400.657,278.625,218.113,400.000,271.517,212.202,411.725,-0.657,-16.421,,,,,0,278.625,218.113,400.000,
1784806880.7829,PID_NO_DELAY,NORMAL_HOLD,324.07,237.59,312.92,277.432,218.744,401.455,278.625,218.113,400.000,271.447,212.030,407.565,-1.455,10.559,,,,,0,278.625,218.113,400.000,
1784806880.7906,PID_NO_DELAY,NORMAL_HOLD,323.52,237.60,313.29,276.920,218.773,401.233,278.625,218.113,400.000,274.579,212.028,407.420,-1.233,11.264,,,,,0,278.625,218.113,400.000,
1784806880.7938,PID_NO_DELAY,NORMAL_HOLD,324.00,237.50,313.32,277.356,218.870,401.209,278.625,218.113,400.000,270.850,211.687,407.653,-1.209,9.557,,,,,0,278.625,218.113,400.000,
1784806880.7998,PID_NO_DELAY,NORMAL_HOLD,323.92,237.61,313.00,277.285,218.875,401.413,278.625,218.113,400.000,271.623,211.989,406.946,-1.413,13.913,,,,,0,278.625,218.113,400.000,
1784806880.8058,PID_NO_DELAY,NORMAL_HOLD,323.81,237.63,313.50,277.181,218.857,401.105,278.625,218.113,400.000,272.185,212.256,408.459,-1.105,3.951,,,,,0,278.625,218.113,400.000,
1784806880.8086,PID_NO_DELAY,NORMAL_HOLD,323.64,237.50,313.44,277.023,218.931,401.142,278.625,218.113,400.000,272.760,211.919,408.914,-1.142,0.952,,,,,0,278.625,218.113,400.000,
