timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1785142158.2931,PID,NORMAL_HOLD,326.31,237.72,316.43,279.479,218.697,399.266,278.625,218.113,400.000,271.417,210.991,402.693,0.734,-30.148,,,,,0,278.625,218.113,400.000,
1785142158.2990,PID,NORMAL_HOLD,326.31,237.72,315.90,279.477,218.722,399.597,278.625,218.113,400.000,270.969,211.224,401.183,0.403,-20.262,,,,,0,278.625,218.113,400.000,
1785142158.3034,PID,NORMAL_HOLD,326.50,237.66,316.39,279.655,218.752,399.293,278.625,218.113,400.000,269.724,211.299,401.736,0.707,-23.307,,,,,0,278.625,218.113,400.000,
1785142158.3082,PID,NORMAL_HOLD,326.13,237.78,316.30,279.316,218.671,399.353,278.625,218.113,400.000,272.035,211.967,401.080,0.647,-18.819,,,,,0,278.625,218.113,400.000,
1785142158.3158,PID,NORMAL_HOLD,326.13,237.76,316.30,279.318,218.681,399.352,278.625,218.113,400.000,271.280,211.797,400.395,0.648,-14.232,,,,,0,278.625,218.113,400.000,
1785142158.3189,PID,NORMAL_HOLD,326.31,237.72,315.50,279.485,218.612,399.837,278.625,218.113,400.000,269.983,212.145,397.468,0.163,4.110,,,,,0,278.625,218.113,400.000,
1785142158.3236,PID,NORMAL_HOLD,326.50,237.89,315.50,279.669,218.481,399.835,278.625,218.113,400.000,269.190,212.705,396.538,0.165,9.776,,,,,0,278.625,218.113,400.000,
1785142158.3331,PID,NORMAL_HOLD,326.00,238.00,316.21,279.205,218.468,399.407,278.625,218.113,400.000,272.304,212.316,398.482,0.593,-2.390,,,,,0,278.625,218.113,400.000,
1785142158.3344,PID,NORMAL_HOLD,326.00,238.00,316.50,279.212,218.374,399.223,278.625,218.113,400.000,271.406,212.590,400.024,0.777,-11.859,,,,,0,278.625,218.113,400.000,
1785142158.3396,PID,NORMAL_HOLD,326.50,238.11,315.50,279.676,218.294,399.834,278.625,218.113,400.000,268.555,212.625,397.324,0.166,5.035,,,,,0,278.625,218.113,400.000,
1785142158.3494,PID,NORMAL_HOLD,326.47,238.11,316.50,279.652,218.285,399.219,278.625,218.113,400.000,269.568,212.263,398.622,0.781,-2.867,,,,,0,278.625,218.113,400.000,
1785142158.3534,PID,NORMAL_HOLD,326.47,238.11,317.00,279.651,218.300,398.913,278.625,218.113,400.000,270.014,211.975,400.897,1.087,-16.800,,,,,0,278.625,218.113,400.000,
1785142158.3603,PID,NORMAL_HOLD,326.25,238.16,316.00,279.448,218.255,399.529,278.625,218.113,400.000,271.441,212.176,398.404,0.471,-1.076,,,,,0,278.625,218.113,400.000,
1785142158.3659,PID,NORMAL_HOLD,326.00,238.00,316.50,279.214,218.348,399.222,278.625,218.113,400.000,272.239,211.515,399.022,0.778,-4.857,,,,,0,278.625,218.113,400.000,
1785142158.3683,PID,NORMAL_HOLD,326.00,238.00,316.89,279.212,218.366,398.982,278.625,218.113,400.000,271.417,211.573,400.247,1.018,-12.310,,,,,0,278.625,218.113,400.000,
1785142158.3747,PID,NORMAL_HOLD,326.00,237.95,317.00,279.207,218.454,398.917,278.625,218.113,400.000,271.026,211.197,400.862,1.083,-15.899,,,,,0,278.625,218.113,400.000,
1785142158.3822,PID,NORMAL_HOLD,326.00,237.95,316.82,279.209,218.430,399.024,278.625,218.113,400.000,270.792,211.631,400.133,0.976,-11.093,,,,,0,278.625,218.113,400.000,
1785142158.3849,PID,NORMAL_HOLD,326.00,238.00,317.00,279.205,218.463,398.918,278.625,218.113,400.000,270.709,211.532,400.148,1.082,-10.980,,,,,0,278.625,218.113,400.000,
1785142158.3900,PID,NORMAL_HOLD,325.50,238.00,316.04,278.751,218.374,399.512,278.625,218.113,400.000,273.247,212.175,397.011,0.488,8.596,,,,,0,278.625,218.113,400.000,
1785142158.3991,PID,NORMAL_HOLD,325.25,237.95,316.32,278.522,218.375,399.341,278.625,218.113,400.000,273.280,211.995,396.954,0.659,8.778,,,,,0,278.625,218.113,400.000,
1785142158.4005,PID,NORMAL_HOLD,326.00,238.00,315.58,279.215,218.342,399.786,278.625,218.113,400.000,268.248,212.089,394.930,0.214,21.116,,,,,0,278.625,218.113,400.000,
1785142158.4052,PID,NORMAL_HOLD,325.50,238.11,316.61,278.754,218.274,399.158,278.625,218.113,400.000,272.012,212.341,397.762,0.842,3.241,,,,,0,278.625,218.113,400.000,
1785142158.4116,PID,NORMAL_HOLD,325.54,238.19,316.00,278.798,218.208,399.534,278.625,218.113,400.000,271.121,212.463,397.045,0.466,7.602,,,,,0,278.625,218.113,400.000,
1785142158.4144,PID,NORMAL_HOLD,325.69,238.28,316.50,278.934,218.190,399.226,278.625,218.113,400.000,270.170,212.263,398.364,0.774,-0.664,,,,,0,278.625,218.113,400.000,
1785142158.4192,PID,NORMAL_HOLD,325.54,238.19,316.24,278.801,218.168,399.384,278.625,218.113,400.000,271.183,212.194,398.075,0.616,1.137,,,,,0,278.625,218.113,400.000,
1785142158.4263,PID,NORMAL_HOLD,325.69,238.28,316.50,278.938,218.136,399.224,278.625,218.113,400.000,270.178,212.218,398.739,0.776,-2.968,,,,,0,278.625,218.113,400.000,
1785142158.4292,PID,NORMAL_HOLD,325.50,238.23,317.00,278.758,218.163,398.917,278.625,218.113,400.000,271.362,211.911,400.532,1.083,-13.999,,,,,0,278.625,218.113,400.000,
1785142158.4340,PID,NORMAL_HOLD,325.50,238.21,316.50,278.758,218.194,399.226,278.625,218.113,400.000,271.043,211.713,399.285,0.774,-6.038,,,,,0,278.625,218.113,400.000,
1785142158.4402,PID,NORMAL_HOLD,325.46,238.19,316.50,278.717,218.200,399.226,278.625,218.113,400.000,271.086,211.759,398.713,0.774,-2.393,,,,,0,278.625,218.113,400.000,
1785142158.4442,PID,NORMAL_HOLD,325.47,238.11,316.00,278.734,218.239,399.533,278.625,218.113,400.000,270.806,211.586,396.937,0.467,8.619,,,,,0,278.625,218.113,400.000,
1785142158.4509,PID,NORMAL_HOLD,325.48,238.11,316.00,278.734,218.259,399.534,278.625,218.113,400.000,270.765,211.614,396.543,0.466,10.889,,,,,0,278.625,218.113,400.000,
1785142158.4582,PID,NORMAL_HOLD,325.50,238.11,316.42,278.756,218.264,399.278,278.625,218.113,400.000,270.613,211.703,397.859,0.722,2.568,,,,,0,278.625,218.113,400.000,
1785142158.4618,PID,NORMAL_HOLD,325.00,238.12,315.50,278.300,218.215,399.845,278.625,218.113,400.000,273.190,212.051,395.804,0.155,15.165,,,,,0,278.625,218.113,400.000,
1785142158.4666,PID,NORMAL_HOLD,325.13,238.22,316.00,278.417,218.173,399.537,278.625,218.113,400.000,271.434,212.169,396.786,0.463,8.824,,,,,0,278.625,218.113,400.000,
1785142158.4734,PID,NORMAL_HOLD,325.09,238.23,316.00,278.387,218.147,399.537,278.625,218.113,400.000,271.309,212.185,397.325,0.463,5.338,,,,,0,278.625,218.113,400.000,
1785142158.4761,PID,NORMAL_HOLD,325.50,238.32,315.49,278.768,218.027,399.848,278.625,218.113,400.000,269.091,212.663,396.180,0.152,12.294,,,,,0,278.625,218.113,400.000,
1785142158.4808,PID,NORMAL_HOLD,325.29,238.50,315.81,278.573,217.910,399.651,278.625,218.113,400.000,271.057,212.983,396.980,0.349,7.127,,,,,0,278.625,218.113,400.000,
1785142158.4883,PID,NORMAL_HOLD,325.50,238.63,315.50,278.769,217.877,399.843,278.625,218.113,400.000,269.807,212.659,396.462,0.157,10.199,,,,,0,278.625,218.113,400.000,
1785142158.4915,PID,NORMAL_HOLD,325.50,238.68,315.44,278.774,217.795,399.878,278.625,218.113,400.000,270.234,212.758,396.377,0.122,10.531,,,,,0,278.625,218.113,400.000,
1785142158.4964,PID,NORMAL_HOLD,325.33,238.72,315.49,278.620,217.771,399.850,278.625,218.113,400.000,271.278,212.505,396.682,0.150,8.458,,,,,0,278.625,218.113,400.000,
1785142158.5029,PID,NORMAL_HOLD,325.53,238.89,315.45,278.802,217.653,399.872,278.625,218.113,400.000,269.898,212.977,396.910,0.128,6.888,,,,,0,278.625,218.113,400.000,
1785142158.5056,PID,NORMAL_HOLD,325.59,238.69,315.00,278.857,217.797,400.149,278.625,218.113,400.000,269.990,211.699,395.708,-0.149,14.195,,,,,0,278.625,218.113,400.000,
1785142158.5108,PID,NORMAL_HOLD,325.91,238.77,315.00,279.146,217.776,400.147,278.625,218.113,400.000,268.721,211.960,395.652,-0.147,14.279,,,,,0,278.625,218.113,400.000,
1785142158.5175,PID,NORMAL_HOLD,325.70,238.67,315.00,278.957,217.847,400.149,278.625,218.113,400.000,270.684,211.599,395.971,-0.149,12.038,,,,,0,278.625,218.113,400.000,
1785142158.5200,PID,NORMAL_HOLD,325.70,238.64,314.81,278.959,217.860,400.264,278.625,218.113,400.000,270.658,211.711,395.780,-0.264,12.997,,,,,0,278.625,218.113,400.000,
1785142158.5249,PID,NORMAL_HOLD,326.30,238.52,314.50,279.508,217.949,400.450,278.625,218.113,400.000,267.673,211.360,395.074,-0.450,17.114,,,,,0,278.625,218.113,400.000,
1785142158.5329,PID,NORMAL_HOLD,325.70,238.64,314.50,278.959,217.862,400.457,278.625,218.113,400.000,272.242,212.157,395.363,-0.457,14.974,,,,,0,278.625,218.113,400.000,
1785142158.5367,PID,NORMAL_HOLD,326.00,238.60,314.50,279.234,217.843,400.452,278.625,218.113,400.000,269.944,212.170,395.583,-0.452,13.364,,,,,0,278.625,218.113,400.000,
1785142158.5400,PID,NORMAL_HOLD,325.96,238.75,313.46,279.201,217.723,401.095,278.625,218.113,400.000,270.432,212.714,392.877,-1.095,29.826,,,,,0,278.625,218.113,400.000,
1785142158.5497,PID,NORMAL_HOLD,326.00,238.76,313.50,279.239,217.722,401.067,278.625,218.113,400.000,270.276,212.373,392.868,-1.067,29.295,,,,,0,278.625,218.113,400.000,
1785142158.5529,PID,NORMAL_HOLD,326.09,238.88,313.75,279.322,217.623,400.912,278.625,218.113,400.000,269.965,212.745,394.210,-0.912,20.464,,,,,0,278.625,218.113,400.000,
1785142158.5558,PID,NORMAL_HOLD,326.13,238.78,314.00,279.359,217.686,400.757,278.625,218.113,400.000,270.053,212.057,395.883,-0.757,9.755,,,,,0,278.625,218.113,400.000,
1785142158.5666,PID,NORMAL_HOLD,326.38,238.89,314.00,279.597,217.613,400.755,278.625,218.113,400.000,268.947,212.456,396.707,-0.755,4.484,,,,,0,278.625,218.113,400.000,
1785142158.5685,PID,NORMAL_HOLD,326.29,238.88,314.00,279.506,217.630,400.756,278.625,218.113,400.000,270.202,212.158,397.093,-0.756,2.014,,,,,0,278.625,218.113,400.000,
1785142158.5729,PID,NORMAL_HOLD,326.50,239.00,314.00,279.701,217.587,400.756,278.625,218.113,400.000,269.268,212.341,397.281,-0.756,0.816,,,,,0,278.625,218.113,400.000,
1785142158.5831,PID,NORMAL_HOLD,326.50,239.00,314.50,279.701,217.584,400.448,278.625,218.113,400.000,269.845,212.216,398.833,-0.448,-8.775,,,,,0,278.625,218.113,400.000,
1785142158.5855,PID,NORMAL_HOLD,326.19,238.89,314.00,279.419,217.623,400.757,278.625,218.113,400.000,271.830,211.901,397.725,-0.757,-1.780,,,,,0,278.625,218.113,400.000,
1785142158.5887,PID,NORMAL_HOLD,326.50,239.00,314.10,279.699,217.609,400.694,278.625,218.113,400.000,269.541,212.061,397.585,-0.694,-0.887,,,,,0,278.625,218.113,400.000,
1785142158.5966,PID,NORMAL_HOLD,326.12,238.85,314.00,279.351,217.658,400.759,278.625,218.113,400.000,271.828,211.797,397.204,-0.759,1.483,,,,,0,278.625,218.113,400.000,
1785142158.5987,PID,NORMAL_HOLD,326.13,238.78,314.43,279.356,217.728,400.492,278.625,218.113,400.000,271.148,211.526,398.366,-0.492,-5.716,,,,,0,278.625,218.113,400.000,
1785142158.6018,PID,NORMAL_HOLD,326.04,238.74,314.00,279.272,217.801,400.762,278.625,218.113,400.000,271.287,211.381,397.350,-0.762,0.663,,,,,0,278.625,218.113,400.000,
1785142158.6079,PID,NORMAL_HOLD,326.04,238.77,314.00,279.273,217.749,400.761,278.625,218.113,400.000,270.911,212.002,397.026,-0.761,2.648,,,,,0,278.625,218.113,400.000,
1785142158.6118,PID,NORMAL_HOLD,326.30,238.72,313.83,279.513,217.779,400.862,278.625,218.113,400.000,269.616,211.865,396.481,-0.862,5.953,,,,,0,278.625,218.113,400.000,
1785142158.6172,PID,NORMAL_HOLD,326.00,238.76,313.46,279.239,217.723,401.094,278.625,218.113,400.000,271.969,212.331,395.247,-1.094,13.470,,,,,0,278.625,218.113,400.000,
1785142158.6232,PID,NORMAL_HOLD,326.00,238.76,313.50,279.239,217.722,401.067,278.625,218.113,400.000,271.265,212.180,395.294,-1.067,12.916,,,,,0,278.625,218.113,400.000,
1785142158.6257,PID,NORMAL_HOLD,326.09,238.78,313.90,279.325,217.708,400.823,278.625,218.113,400.000,270.466,212.176,396.745,-0.823,3.725,,,,,0,278.625,218.113,400.000,
1785142158.6320,PID,NORMAL_HOLD,326.00,238.79,314.09,279.239,217.710,400.702,278.625,218.113,400.000,270.997,212.089,398.020,-0.702,-4.237,,,,,0,278.625,218.113,400.000,
1785142158.6376,PID,NORMAL_HOLD,325.91,238.83,314.00,279.159,217.654,400.760,278.625,218.113,400.000,271.237,212.382,398.033,-0.760,-4.234,,,,,0,278.625,218.113,400.000,
1785142158.6424,PID,NORMAL_HOLD,326.00,238.79,314.50,279.240,217.690,400.452,278.625,218.113,400.000,270.453,212.006,399.490,-0.452,-13.162,,,,,0,278.625,218.113,400.000,
1785142158.6469,PID,NORMAL_HOLD,325.73,238.84,314.00,278.989,217.676,400.764,278.625,218.113,400.000,271.938,212.097,398.177,-0.764,-4.817,,,,,0,278.625,218.113,400.000,
1785142158.6541,PID,NORMAL_HOLD,325.87,238.78,314.45,279.119,217.725,400.484,278.625,218.113,400.000,270.904,211.925,398.916,-0.484,-9.285,,,,,0,278.625,218.113,400.000,
1785142158.6582,PID,NORMAL_HOLD,325.96,238.74,314.44,279.195,217.796,400.492,278.625,218.113,400.000,270.338,211.584,398.957,-0.492,-9.361,,,,,0,278.625,218.113,400.000,
1785142158.6653,PID,NORMAL_HOLD,325.86,238.51,314.00,279.103,217.931,400.762,278.625,218.113,400.000,270.975,211.028,397.452,-0.762,0.101,,,,,0,278.625,218.113,400.000,
1785142158.6717,PID,NORMAL_HOLD,325.62,238.50,314.44,278.884,217.955,400.494,278.625,218.113,400.000,271.991,211.362,398.173,-0.494,-4.346,,,,,0,278.625,218.113,400.000,
1785142158.6744,PID,NORMAL_HOLD,325.50,238.32,314.70,278.765,218.089,400.337,278.625,218.113,400.000,271.964,210.944,399.206,-0.337,-10.661,,,,,0,278.625,218.113,400.000,
1785142158.6789,PID,NORMAL_HOLD,325.50,238.32,314.24,278.762,218.137,400.623,278.625,218.113,400.000,271.349,211.158,397.883,-0.623,-2.299,,,,,0,278.625,218.113,400.000,
1785142158.6854,PID,NORMAL_HOLD,325.62,238.45,314.00,278.872,218.063,400.768,278.625,218.113,400.000,270.384,211.958,396.695,-0.768,5.069,,,,,0,278.625,218.113,400.000,
1785142158.6902,PID,NORMAL_HOLD,325.50,238.50,314.00,278.764,218.032,400.770,278.625,218.113,400.000,271.127,212.110,396.344,-0.770,7.144,,,,,0,278.625,218.113,400.000,
1785142158.6950,PID,NORMAL_HOLD,326.00,238.50,314.00,279.225,218.008,400.763,278.625,218.113,400.000,268.326,212.156,396.491,-0.763,6.081,,,,,0,278.625,218.113,400.000,
1785142158.7013,PID,NORMAL_HOLD,325.70,238.64,314.18,278.957,217.899,400.655,278.625,218.113,400.000,270.871,212.628,397.184,-0.655,1.683,,,,,0,278.625,218.113,400.000,
1785142158.7038,PID,NORMAL_HOLD,325.86,238.71,314.50,279.104,217.837,400.456,278.625,218.113,400.000,269.902,212.658,398.405,-0.456,-5.889,,,,,0,278.625,218.113,400.000,
1785142158.7091,PID,NORMAL_HOLD,325.91,238.77,314.44,279.146,217.782,400.492,278.625,218.113,400.000,270.008,212.637,398.503,-0.492,-6.379,,,,,0,278.625,218.113,400.000,
1785142158.7159,PID,NORMAL_HOLD,325.87,238.78,314.50,279.115,217.774,400.456,278.625,218.113,400.000,270.466,212.363,398.625,-0.456,-7.022,,,,,0,278.625,218.113,400.000,
1785142158.7200,PID,NORMAL_HOLD,325.53,238.89,314.50,278.807,217.604,400.457,278.625,218.113,400.000,272.234,213.127,398.456,-0.457,-5.841,,,,,0,278.625,218.113,400.000,
1785142158.7237,PID,NORMAL_HOLD,325.65,238.94,315.00,278.917,217.584,400.148,278.625,218.113,400.000,270.821,212.711,399.937,-0.148,-14.909,,,,,0,278.625,218.113,400.000,
1785142158.7322,PID,NORMAL_HOLD,325.50,238.89,314.76,278.783,217.600,400.294,278.625,218.113,400.000,271.457,212.305,399.312,-0.294,-10.776,,,,,0,278.625,218.113,400.000,
1785142158.7334,PID,NORMAL_HOLD,325.50,238.89,315.46,278.782,217.597,399.862,278.625,218.113,400.000,271.080,212.199,400.904,0.138,-20.396,,,,,0,278.625,218.113,400.000,
1785142158.7402,PID,NORMAL_HOLD,325.50,238.89,315.00,278.784,217.579,400.148,278.625,218.113,400.000,270.875,212.230,399.654,-0.148,-12.302,,,,,0,278.625,218.113,400.000,
1785142158.7488,PID,NORMAL_HOLD,325.50,238.89,315.00,278.784,217.579,400.148,278.625,218.113,400.000,270.784,212.150,398.820,-0.148,-6.896,,,,,0,278.625,218.113,400.000,
1785142158.7535,PID,NORMAL_HOLD,325.50,238.89,314.83,278.777,217.670,400.257,278.625,218.113,400.000,270.775,211.605,397.948,-0.257,-1.392,,,,,0,278.625,218.113,400.000,
1785142158.7601,PID,NORMAL_HOLD,325.50,238.89,315.10,278.781,217.616,400.088,278.625,218.113,400.000,270.714,212.131,398.446,-0.088,-4.447,,,,,0,278.625,218.113,400.000,
1785142158.7658,PID,NORMAL_HOLD,325.08,238.98,315.00,278.398,217.520,400.152,278.625,218.113,400.000,272.742,212.606,398.181,-0.152,-2.731,,,,,0,278.625,218.113,400.000,
1785142158.7703,PID,NORMAL_HOLD,325.50,239.00,314.78,278.786,217.508,400.287,278.625,218.113,400.000,269.557,212.412,397.415,-0.287,2.039,,,,,0,278.625,218.113,400.000,
1785142158.7736,PID,NORMAL_HOLD,325.50,239.00,315.27,278.786,217.500,399.979,278.625,218.113,400.000,270.125,212.300,398.722,0.021,-6.087,,,,,0,278.625,218.113,400.000,
1785142158.7823,PID,NORMAL_HOLD,325.50,239.11,315.19,278.787,217.443,400.030,278.625,218.113,400.000,270.403,212.505,398.747,-0.030,-6.123,,,,,0,278.625,218.113,400.000,
1785142158.7853,PID,NORMAL_HOLD,325.00,239.00,315.50,278.328,217.467,399.843,278.625,218.113,400.000,273.149,212.170,399.545,0.157,-10.938,,,,,0,278.625,218.113,400.000,
1785142158.7899,PID,NORMAL_HOLD,325.50,239.11,315.50,278.787,217.434,399.840,278.625,218.113,400.000,269.397,212.327,399.576,0.160,-10.924,,,,,0,278.625,218.113,400.000,
1785142158.7991,PID,NORMAL_HOLD,325.48,239.11,315.00,278.770,217.373,400.146,278.625,218.113,400.000,270.096,212.402,398.279,-0.146,-2.813,,,,,0,278.625,218.113,400.000,
1785142158.8034,PID,NORMAL_HOLD,325.00,239.00,315.00,278.333,217.415,400.150,278.625,218.113,400.000,272.828,212.034,397.478,-0.150,2.173,,,,,0,278.625,218.113,400.000,
1785142158.8098,PID,NORMAL_HOLD,325.00,239.00,315.50,278.327,217.483,399.844,278.625,218.113,400.000,271.864,211.695,398.769,0.156,-5.852,,,,,0,278.625,218.113,400.000,
1785142158.8162,PID,NORMAL_HOLD,325.00,239.00,315.50,278.327,217.483,399.844,278.625,218.113,400.000,271.347,211.899,399.028,0.156,-7.336,,,,,0,278.625,218.113,400.000,
1785142158.8207,PID,NORMAL_HOLD,325.00,239.00,315.00,278.327,217.488,400.153,278.625,218.113,400.000,271.085,211.969,397.485,-0.153,2.324,,,,,0,278.625,218.113,400.000,
1785142158.8261,PID,NORMAL_HOLD,324.50,239.00,315.50,277.866,217.478,399.848,278.625,218.113,400.000,273.605,212.092,398.454,0.152,-3.704,,,,,0,278.625,218.113,400.000,
1785142158.8331,PID,NORMAL_HOLD,324.81,238.89,315.46,278.149,217.546,399.870,278.625,218.113,400.000,270.777,211.737,398.610,0.130,-4.596,,,,,0,278.625,218.113,400.000,
1785142158.8360,PID,NORMAL_HOLD,324.50,239.00,314.96,277.865,217.513,400.183,278.625,218.113,400.000,272.328,212.084,397.103,-0.183,4.777,,,,,0,278.625,218.113,400.000,
1785142158.8407,PID,NORMAL_HOLD,324.50,239.00,315.00,277.867,217.481,400.157,278.625,218.113,400.000,271.635,212.285,396.707,-0.157,7.146,,,,,0,278.625,218.113,400.000,
1785142158.8491,PID,NORMAL_HOLD,325.00,239.00,315.42,278.327,217.480,399.896,278.625,218.113,400.000,268.762,212.204,398.003,0.104,-0.979,,,,,0,278.625,218.113,400.000,
1785142158.8510,PID,NORMAL_HOLD,325.00,239.00,315.00,278.332,217.425,400.150,278.625,218.113,400.000,269.769,212.455,397.229,-0.150,3.813,,,,,0,278.625,218.113,400.000,
1785142158.8560,PID,NORMAL_HOLD,325.00,239.00,315.50,278.328,217.467,399.843,278.625,218.113,400.000,270.324,212.053,398.453,0.157,-3.796,,,,,0,278.625,218.113,400.000,
1785142158.8655,PID,NORMAL_HOLD,325.00,239.00,315.80,278.329,217.436,399.656,278.625,218.113,400.000,270.573,212.175,399.010,0.344,-6.982,,,,,0,278.625,218.113,400.000,
1785142158.8695,PID,NORMAL_HOLD,325.48,239.11,314.80,278.772,217.349,400.270,278.625,218.113,400.000,268.267,212.624,396.611,-0.270,7.956,,,,,0,278.625,218.113,400.000,
1785142158.8745,PID,NORMAL_HOLD,325.48,239.11,315.49,278.770,217.356,399.844,278.625,218.113,400.000,269.492,212.346,398.022,0.156,-0.902,,,,,0,278.625,218.113,400.000,
1785142158.8824,PID,NORMAL_HOLD,325.00,239.00,316.18,278.331,217.406,399.420,278.625,218.113,400.000,272.382,211.986,400.458,0.580,-15.904,,,,,0,278.625,218.113,400.000,
1785142158.8869,PID,NORMAL_HOLD,325.48,239.11,316.00,278.764,217.434,399.532,278.625,218.113,400.000,269.061,211.891,400.317,0.468,-14.693,,,,,0,278.625,218.113,400.000,
1785142158.8898,PID,NORMAL_HOLD,325.00,239.00,316.50,278.325,217.476,399.226,278.625,218.113,400.000,272.184,211.784,402.061,0.774,-25.308,,,,,0,278.625,218.113,400.000,
1785142158.8994,PID,NORMAL_HOLD,325.50,239.00,316.42,278.785,217.498,399.275,278.625,218.113,400.000,268.811,211.818,401.485,0.725,-21.270,,,,,0,278.625,218.113,400.000,
1785142158.9013,PID,NORMAL_HOLD,325.00,239.00,316.50,278.326,217.461,399.225,278.625,218.113,400.000,272.337,212.171,401.069,0.775,-18.309,,,,,0,278.625,218.113,400.000,
1785142158.9055,PID,NORMAL_HOLD,325.00,239.00,316.42,278.325,217.473,399.278,278.625,218.113,400.000,271.589,212.072,400.214,0.722,-12.679,,,,,0,278.625,218.113,400.000,
1785142158.9120,PID,NORMAL_HOLD,325.50,239.00,316.37,278.783,217.523,399.306,278.625,218.113,400.000,268.735,211.825,399.531,0.694,-8.228,,,,,0,278.625,218.113,400.000,
1785142158.9155,PID,NORMAL_HOLD,325.00,239.00,315.50,278.325,217.503,399.844,278.625,218.113,400.000,272.153,212.065,396.611,0.156,9.914,,,,,0,278.625,218.113,400.000,
1785142158.9200,PID,NORMAL_HOLD,325.50,239.00,316.42,278.785,217.498,399.275,278.625,218.113,400.000,268.842,212.111,398.481,0.725,-1.811,,,,,0,278.625,218.113,400.000,
1785142158.9266,PID,NORMAL_HOLD,325.81,239.11,316.98,279.069,217.440,398.927,278.625,218.113,400.000,268.165,212.435,400.640,1.073,-15.071,,,,,0,278.625,218.113,400.000,
1785142158.9308,PID,NORMAL_HOLD,325.50,239.11,316.89,278.787,217.413,398.983,278.625,218.113,400.000,270.839,212.418,400.960,1.017,-16.775,,,,,0,278.625,218.113,400.000,
1785142158.9359,PID,NORMAL_HOLD,325.50,239.11,316.50,278.795,217.320,399.219,278.625,218.113,400.000,270.720,212.831,399.515,0.781,-7.540,,,,,0,278.625,218.113,400.000,
1785142158.9425,PID,NORMAL_HOLD,325.50,239.11,316.50,278.795,217.320,399.219,278.625,218.113,400.000,270.706,212.495,398.825,0.781,-3.140,,,,,0,278.625,218.113,400.000,
1785142158.9449,PID,NORMAL_HOLD,325.87,239.22,316.50,279.136,217.287,399.219,278.625,218.113,400.000,268.766,212.513,398.515,0.781,-1.168,,,,,0,278.625,218.113,400.000,
1785142158.9514,PID,NORMAL_HOLD,325.83,239.29,317.00,279.094,217.248,398.912,278.625,218.113,400.000,269.897,212.545,399.878,1.088,-9.555,,,,,0,278.625,218.113,400.000,
1785142158.9581,PID,NORMAL_HOLD,325.55,239.19,317.50,278.835,217.276,398.604,278.625,218.113,400.000,271.781,212.201,401.628,1.396,-20.178,,,,,0,278.625,218.113,400.000,
1785142158.9606,PID,NORMAL_HOLD,325.28,239.27,317.44,278.596,217.196,398.641,278.625,218.113,400.000,272.562,212.633,401.620,1.359,-19.744,,,,,0,278.625,218.113,400.000,
1785142158.9652,PID,NORMAL_HOLD,325.50,239.32,317.00,278.794,217.220,398.914,278.625,218.113,400.000,270.654,212.293,399.860,1.086,-8.515,,,,,0,278.625,218.113,400.000,
1785142158.9714,PID,NORMAL_HOLD,325.13,239.24,317.00,278.456,217.237,398.914,278.625,218.113,400.000,272.770,212.137,399.045,1.086,-3.325,,,,,0,278.625,218.113,400.000,
1785142158.9765,PID,NORMAL_HOLD,325.00,239.21,317.20,278.336,217.223,398.789,278.625,218.113,400.000,272.453,212.243,399.292,1.211,-4.784,,,,,0,278.625,218.113,400.000,
1785142158.9819,PID,NORMAL_HOLD,325.00,239.24,317.00,278.335,217.228,398.915,278.625,218.113,400.000,271.648,212.187,398.658,1.085,-0.780,,,,,0,278.625,218.113,400.000,
1785142158.9891,PID,NORMAL_HOLD,324.91,239.22,316.85,278.250,217.228,399.006,278.625,218.113,400.000,271.709,212.190,397.979,0.994,3.430,,,,,0,278.625,218.113,400.000,
1785142158.9927,PID,NORMAL_HOLD,324.91,239.23,316.80,278.252,217.183,399.039,278.625,218.113,400.000,271.272,212.427,397.644,0.961,5.440,,,,,0,278.625,218.113,400.000,
1785142158.9965,PID,NORMAL_HOLD,325.00,239.33,315.81,278.339,217.165,399.652,278.625,218.113,400.000,270.564,212.420,394.746,0.348,23.212,,,,,0,278.625,218.113,400.000,
1785142159.0035,PID,NORMAL_HOLD,325.20,239.38,316.00,278.530,217.083,399.529,278.625,218.113,400.000,269.641,212.768,394.844,0.471,22.162,,,,,0,278.625,218.113,400.000,
1785142159.0081,PID,NORMAL_HOLD,325.00,239.42,316.32,278.342,217.071,399.337,278.625,218.113,400.000,271.257,212.571,396.261,0.663,13.001,,,,,0,278.625,218.113,400.000,
1785142159.0131,PID,NORMAL_HOLD,325.29,239.61,315.60,278.619,216.933,399.778,278.625,218.113,400.000,269.450,213.196,394.821,0.222,21.674,,,,,0,278.625,218.113,400.000,
1785142159.0199,PID,NORMAL_HOLD,325.36,239.62,315.60,278.680,216.934,399.778,278.625,218.113,400.000,269.780,212.739,394.916,0.222,20.675,,,,,0,278.625,218.113,400.000,
