timestamp,session_mode,mode,u_xy_px,v_xy_px,v_z_px,x_mm,y_mm,z_mm,center_x_mm,center_y_mm,center_z_mm,autd_target_x_mm,autd_target_y_mm,autd_target_z_mm,z_drop_mm,vz_mm_s,predicted_z_mm,predicted_vz_mm_s,required_force_mN,commanded_intensity,capture_force_saturated,temporary_home_x,temporary_home_y,temporary_home_z,mode_transition_reason
1784802491.3144,FIXED,NORMAL_HOLD,333.74,230.71,328.50,286.167,225.480,391.999,278.625,218.113,400.000,278.625,218.113,400.000,8.001,,,,,,0,278.625,218.113,400.000,
1784802491.3186,FIXED,NORMAL_HOLD,333.53,230.89,328.50,285.979,225.309,391.995,278.625,218.113,400.000,278.625,218.113,400.000,8.005,,,,,,0,278.625,218.113,400.000,
1784802491.3218,FIXED,NORMAL_HOLD,334.10,230.89,328.00,286.502,225.302,392.305,278.625,218.113,400.000,278.625,218.113,400.000,7.695,,,,,,0,278.625,218.113,400.000,
1784802491.3282,FIXED,NORMAL_HOLD,333.93,231.02,328.21,286.350,225.204,392.175,278.625,218.113,400.000,278.625,218.113,400.000,7.825,,,,,,0,278.625,218.113,400.000,
1784802491.3323,FIXED,NORMAL_HOLD,333.55,231.30,328.34,286.005,224.976,392.088,278.625,218.113,400.000,278.625,218.113,400.000,7.912,,,,,,0,278.625,218.113,400.000,
1784802491.3370,FIXED,NORMAL_HOLD,333.50,231.50,328.19,285.963,224.824,392.178,278.625,218.113,400.000,278.625,218.113,400.000,7.822,,,,,,0,278.625,218.113,400.000,
1784802491.3428,FIXED,NORMAL_HOLD,333.39,231.62,327.53,285.858,224.704,392.572,278.625,218.113,400.000,278.625,218.113,400.000,7.428,,,,,,0,278.625,218.113,400.000,
1784802491.3471,FIXED,NORMAL_HOLD,333.50,231.71,327.90,285.967,224.650,392.357,278.625,218.113,400.000,278.625,218.113,400.000,7.643,,,,,,0,278.625,218.113,400.000,
1784802491.3533,FIXED,NORMAL_HOLD,333.38,231.74,328.00,285.857,224.535,392.290,278.625,218.113,400.000,278.625,218.113,400.000,7.710,,,,,,0,278.625,218.113,400.000,
1784802491.3592,FIXED,NORMAL_HOLD,333.14,231.90,327.53,285.634,224.419,392.572,278.625,218.113,400.000,278.625,218.113,400.000,7.428,,,,,,0,278.625,218.113,400.000,
1784802491.3642,FIXED,NORMAL_HOLD,333.31,232.00,327.47,285.796,224.335,392.611,278.625,218.113,400.000,278.625,218.113,400.000,7.389,,,,,,0,278.625,218.113,400.000,
1784802491.3676,FIXED,NORMAL_HOLD,332.87,232.08,326.50,285.380,224.210,393.185,278.625,218.113,400.000,278.625,218.113,400.000,6.815,,,,,,0,278.625,218.113,400.000,
1784802491.3744,FIXED,NORMAL_HOLD,332.88,232.14,327.00,285.401,224.180,392.884,278.625,218.113,400.000,278.625,218.113,400.000,7.116,,,,,,0,278.625,218.113,400.000,
1784802491.3779,FIXED,NORMAL_HOLD,332.84,232.22,327.26,285.364,224.097,392.727,278.625,218.113,400.000,278.625,218.113,400.000,7.273,,,,,,0,278.625,218.113,400.000,
1784802491.3846,FIXED,NORMAL_HOLD,333.00,232.28,326.96,285.515,224.055,392.910,278.625,218.113,400.000,278.625,218.113,400.000,7.090,,,,,,0,278.625,218.113,400.000,
1784802491.3915,FIXED,NORMAL_HOLD,332.91,232.23,326.55,285.432,224.052,393.154,278.625,218.113,400.000,278.625,218.113,400.000,6.846,,,,,,0,278.625,218.113,400.000,
1784802491.3930,FIXED,NORMAL_HOLD,332.73,232.28,326.50,285.264,224.043,393.183,278.625,218.113,400.000,278.625,218.113,400.000,6.817,,,,,,0,278.625,218.113,400.000,
1784802491.3978,FIXED,NORMAL_HOLD,332.91,232.37,325.50,285.421,223.971,393.788,278.625,218.113,400.000,278.625,218.113,400.000,6.212,,,,,,0,278.625,218.113,400.000,
1784802491.4045,FIXED,NORMAL_HOLD,332.50,232.44,326.36,285.048,223.940,393.262,278.625,218.113,400.000,278.625,218.113,400.000,6.738,,,,,,0,278.625,218.113,400.000,
1784802491.4089,FIXED,NORMAL_HOLD,332.13,232.08,326.00,284.691,224.107,393.476,278.625,218.113,400.000,278.625,218.113,400.000,6.524,,,,,,0,278.625,218.113,400.000,
1784802491.4127,FIXED,NORMAL_HOLD,332.29,232.12,325.24,284.845,224.068,393.934,278.625,218.113,400.000,278.625,218.113,400.000,6.066,,,,,,0,278.625,218.113,400.000,
1784802491.4199,FIXED,NORMAL_HOLD,332.00,232.00,326.00,284.571,224.182,393.475,278.625,218.113,400.000,278.625,218.113,400.000,6.525,,,,,,0,278.625,218.113,400.000,
1784802491.4245,FIXED,NORMAL_HOLD,332.50,232.00,326.50,285.039,224.231,393.180,278.625,218.113,400.000,278.625,218.113,400.000,6.820,,,,,,0,278.625,218.113,400.000,
1784802491.4281,FIXED,NORMAL_HOLD,332.12,232.00,326.76,284.689,224.259,393.020,278.625,218.113,400.000,278.625,218.113,400.000,6.980,,,,,,0,278.625,218.113,400.000,
1784802491.4353,FIXED,NORMAL_HOLD,332.50,231.95,326.99,285.039,224.311,392.886,278.625,218.113,400.000,278.625,218.113,400.000,7.114,,,,,,0,278.625,218.113,400.000,
1784802491.4402,FIXED,NORMAL_HOLD,332.31,231.84,326.62,284.854,224.385,393.107,278.625,218.113,400.000,278.625,218.113,400.000,6.893,,,,,,0,278.625,218.113,400.000,
1784802491.4431,FIXED,NORMAL_HOLD,332.38,231.74,326.99,284.914,224.529,392.884,278.625,218.113,400.000,278.625,218.113,400.000,7.116,,,,,,0,278.625,218.113,400.000,
1784802491.4523,FIXED,NORMAL_HOLD,332.45,231.51,327.65,284.987,224.660,392.486,278.625,218.113,400.000,278.625,218.113,400.000,7.514,,,,,,0,278.625,218.113,400.000,
1784802491.4537,FIXED,NORMAL_HOLD,332.44,231.50,328.55,284.979,224.663,391.942,278.625,218.113,400.000,278.625,218.113,400.000,8.058,,,,,,0,278.625,218.113,400.000,
1784802491.4573,FIXED,NORMAL_HOLD,332.19,231.35,328.71,284.749,224.741,391.840,278.625,218.113,400.000,278.625,218.113,400.000,8.160,,,,,,0,278.625,218.113,400.000,
1784802491.4645,FIXED,NORMAL_HOLD,332.12,231.62,328.03,284.680,224.541,392.251,278.625,218.113,400.000,278.625,218.113,400.000,7.749,,,,,,0,278.625,218.113,400.000,
1784802491.4689,FIXED,NORMAL_HOLD,332.84,231.64,328.50,285.358,224.588,391.980,278.625,218.113,400.000,278.625,218.113,400.000,8.020,,,,,,0,278.625,218.113,400.000,
1784802491.4743,FIXED,NORMAL_HOLD,332.97,231.50,329.07,285.483,224.720,391.637,278.625,218.113,400.000,278.625,218.113,400.000,8.363,,,,,,0,278.625,218.113,400.000,
1784802491.4815,FIXED,NORMAL_HOLD,332.97,231.50,330.00,285.487,224.780,391.080,278.625,218.113,400.000,278.625,218.113,400.000,8.920,,,,,,0,278.625,218.113,400.000,
1784802491.4840,FIXED,NORMAL_HOLD,332.57,231.35,329.50,285.105,224.833,391.373,278.625,218.113,400.000,278.625,218.113,400.000,8.627,,,,,,0,278.625,218.113,400.000,
1784802491.4893,FIXED,NORMAL_HOLD,332.38,231.26,330.00,284.927,224.870,391.067,278.625,218.113,400.000,278.625,218.113,400.000,8.933,,,,,,0,278.625,218.113,400.000,
1784802491.4956,FIXED,NORMAL_HOLD,332.84,231.24,330.23,285.359,224.881,390.937,278.625,218.113,400.000,278.625,218.113,400.000,9.063,,,,,,0,278.625,218.113,400.000,
1784802491.5000,FIXED,NORMAL_HOLD,332.50,231.35,331.39,285.047,224.933,390.234,278.625,218.113,400.000,278.625,218.113,400.000,9.766,,,,,,0,278.625,218.113,400.000,
1784802491.5039,FIXED,NORMAL_HOLD,333.30,231.12,331.45,285.795,225.062,390.213,278.625,218.113,400.000,278.625,218.113,400.000,9.787,,,,,,0,278.625,218.113,400.000,
1784802491.5105,FIXED,NORMAL_HOLD,333.30,231.12,331.50,285.795,225.064,390.183,278.625,218.113,400.000,278.625,218.113,400.000,9.817,,,,,,0,278.625,218.113,400.000,
1784802491.5148,FIXED,NORMAL_HOLD,333.30,231.12,330.89,285.791,225.027,390.549,278.625,218.113,400.000,278.625,218.113,400.000,9.451,,,,,,0,278.625,218.113,400.000,
1784802491.5192,FIXED,NORMAL_HOLD,333.47,231.01,331.04,285.950,225.120,390.466,278.625,218.113,400.000,278.625,218.113,400.000,9.534,,,,,,0,278.625,218.113,400.000,
1784802491.5254,FIXED,NORMAL_HOLD,333.50,231.00,332.15,285.986,225.166,389.796,278.625,218.113,400.000,278.625,218.113,400.000,10.204,,,,,,0,278.625,218.113,400.000,
1784802491.5281,FIXED,NORMAL_HOLD,332.90,231.11,332.85,285.431,225.123,389.361,278.625,218.113,400.000,278.625,218.113,400.000,10.639,,,,,,0,278.625,218.113,400.000,
1784802491.5328,FIXED,NORMAL_HOLD,333.12,230.98,331.99,285.629,225.123,389.886,278.625,218.113,400.000,278.625,218.113,400.000,10.114,,,,,,0,278.625,218.113,400.000,
1784802491.5394,FIXED,NORMAL_HOLD,333.12,230.98,332.74,285.633,225.168,389.434,278.625,218.113,400.000,278.625,218.113,400.000,10.566,,,,,,0,278.625,218.113,400.000,
1784802491.5438,FIXED,NORMAL_HOLD,333.12,230.98,332.25,285.628,225.196,389.730,278.625,218.113,400.000,278.625,218.113,400.000,10.270,,,,,,0,278.625,218.113,400.000,
1784802491.5493,FIXED,NORMAL_HOLD,333.11,231.15,332.00,285.622,225.113,389.879,278.625,218.113,400.000,278.625,218.113,400.000,10.121,,,,,,0,278.625,218.113,400.000,
1784802491.5551,FIXED,NORMAL_HOLD,333.62,230.85,332.40,286.094,225.288,389.647,278.625,218.113,400.000,278.625,218.113,400.000,10.353,,,,,,0,278.625,218.113,400.000,
1784802491.5577,FIXED,NORMAL_HOLD,333.25,231.00,331.73,285.745,225.212,390.042,278.625,218.113,400.000,278.625,218.113,400.000,9.958,,,,,,0,278.625,218.113,400.000,
1784802491.5645,FIXED,NORMAL_HOLD,333.25,231.00,331.50,285.743,225.210,390.183,278.625,218.113,400.000,278.625,218.113,400.000,9.817,,,,,,0,278.625,218.113,400.000,
1784802491.5711,FIXED,NORMAL_HOLD,333.28,230.99,332.18,285.778,225.254,389.777,278.625,218.113,400.000,278.625,218.113,400.000,10.223,,,,,,0,278.625,218.113,400.000,
1784802491.5743,FIXED,NORMAL_HOLD,333.50,230.88,332.23,285.978,225.369,389.749,278.625,218.113,400.000,278.625,218.113,400.000,10.251,,,,,,0,278.625,218.113,400.000,
1784802491.5796,FIXED,NORMAL_HOLD,333.64,230.93,332.00,286.110,225.372,389.893,278.625,218.113,400.000,278.625,218.113,400.000,10.107,,,,,,0,278.625,218.113,400.000,
1784802491.5870,FIXED,NORMAL_HOLD,333.68,230.89,331.23,286.136,225.378,390.357,278.625,218.113,400.000,278.625,218.113,400.000,9.643,,,,,,0,278.625,218.113,400.000,
1784802491.5898,FIXED,NORMAL_HOLD,333.57,230.92,331.00,286.030,225.373,390.493,278.625,218.113,400.000,278.625,218.113,400.000,9.507,,,,,,0,278.625,218.113,400.000,
1784802491.5949,FIXED,NORMAL_HOLD,333.85,230.81,331.50,286.295,225.511,390.200,278.625,218.113,400.000,278.625,218.113,400.000,9.800,,,,,,0,278.625,218.113,400.000,
1784802491.6017,FIXED,NORMAL_HOLD,333.71,230.89,331.50,286.164,225.469,390.197,278.625,218.113,400.000,278.625,218.113,400.000,9.803,,,,,,0,278.625,218.113,400.000,
1784802491.6048,FIXED,NORMAL_HOLD,334.00,230.78,331.03,286.430,225.520,390.488,278.625,218.113,400.000,278.625,218.113,400.000,9.512,,,,,,0,278.625,218.113,400.000,
1784802491.6099,FIXED,NORMAL_HOLD,333.84,230.76,330.88,286.280,225.514,390.571,278.625,218.113,400.000,278.625,218.113,400.000,9.429,,,,,,0,278.625,218.113,400.000,
1784802491.6191,FIXED,NORMAL_HOLD,333.84,230.76,331.04,286.281,225.462,390.472,278.625,218.113,400.000,278.625,218.113,400.000,9.528,,,,,,0,278.625,218.113,400.000,
1784802491.6205,FIXED,NORMAL_HOLD,333.79,230.75,331.14,286.241,225.465,390.412,278.625,218.113,400.000,278.625,218.113,400.000,9.588,,,,,,0,278.625,218.113,400.000,
1784802491.6241,FIXED,NORMAL_HOLD,333.97,230.51,331.12,286.403,225.616,390.429,278.625,218.113,400.000,278.625,218.113,400.000,9.571,,,,,,0,278.625,218.113,400.000,
1784802491.6306,FIXED,NORMAL_HOLD,334.00,230.64,330.50,286.426,225.523,390.802,278.625,218.113,400.000,278.625,218.113,400.000,9.198,,,,,,0,278.625,218.113,400.000,
1784802491.6346,FIXED,NORMAL_HOLD,334.19,230.58,330.50,286.608,225.556,390.806,278.625,218.113,400.000,278.625,218.113,400.000,9.194,,,,,,0,278.625,218.113,400.000,
1784802491.6395,FIXED,NORMAL_HOLD,334.36,230.56,330.23,286.765,225.559,390.971,278.625,218.113,400.000,278.625,218.113,400.000,9.029,,,,,,0,278.625,218.113,400.000,
1784802491.6465,FIXED,NORMAL_HOLD,334.36,230.56,330.00,286.762,225.575,391.109,278.625,218.113,400.000,278.625,218.113,400.000,8.891,,,,,,0,278.625,218.113,400.000,
1784802491.6499,FIXED,NORMAL_HOLD,334.16,230.64,331.00,286.577,225.527,390.505,278.625,218.113,400.000,278.625,218.113,400.000,9.495,,,,,,0,278.625,218.113,400.000,
1784802491.6549,FIXED,NORMAL_HOLD,333.66,230.77,331.23,286.119,225.432,390.356,278.625,218.113,400.000,278.625,218.113,400.000,9.644,,,,,,0,278.625,218.113,400.000,
1784802491.6619,FIXED,NORMAL_HOLD,334.16,230.65,331.50,286.582,225.525,390.205,278.625,218.113,400.000,278.625,218.113,400.000,9.795,,,,,,0,278.625,218.113,400.000,
1784802491.6645,FIXED,NORMAL_HOLD,334.19,230.58,332.00,286.623,225.555,389.905,278.625,218.113,400.000,278.625,218.113,400.000,10.095,,,,,,0,278.625,218.113,400.000,
1784802491.6695,FIXED,NORMAL_HOLD,333.85,230.77,330.60,286.291,225.343,390.736,278.625,218.113,400.000,278.625,218.113,400.000,9.264,,,,,,0,278.625,218.113,400.000,
1784802491.6758,FIXED,NORMAL_HOLD,333.85,230.77,331.56,286.300,225.341,390.158,278.625,218.113,400.000,278.625,218.113,400.000,9.842,,,,,,0,278.625,218.113,400.000,
1784802491.6799,FIXED,NORMAL_HOLD,333.57,231.00,332.78,286.052,225.211,389.418,278.625,218.113,400.000,278.625,218.113,400.000,10.582,,,,,,0,278.625,218.113,400.000,
1784802491.6855,FIXED,NORMAL_HOLD,333.89,231.00,332.50,286.353,225.199,389.596,278.625,218.113,400.000,278.625,218.113,400.000,10.404,,,,,,0,278.625,218.113,400.000,
1784802491.6920,FIXED,NORMAL_HOLD,333.70,231.08,332.50,286.173,225.135,389.591,278.625,218.113,400.000,278.625,218.113,400.000,10.409,,,,,,0,278.625,218.113,400.000,
1784802491.6950,FIXED,NORMAL_HOLD,333.59,231.12,332.60,286.076,225.091,389.527,278.625,218.113,400.000,278.625,218.113,400.000,10.473,,,,,,0,278.625,218.113,400.000,
1784802491.7017,FIXED,NORMAL_HOLD,333.50,231.24,333.30,286.003,224.991,389.106,278.625,218.113,400.000,278.625,218.113,400.000,10.894,,,,,,0,278.625,218.113,400.000,
1784802491.7078,FIXED,NORMAL_HOLD,333.42,231.26,333.68,285.933,224.954,388.874,278.625,218.113,400.000,278.625,218.113,400.000,11.126,,,,,,0,278.625,218.113,400.000,
1784802491.7130,FIXED,NORMAL_HOLD,333.33,231.30,333.41,285.850,224.884,389.033,278.625,218.113,400.000,278.625,218.113,400.000,10.967,,,,,,0,278.625,218.113,400.000,
1784802491.7178,FIXED,NORMAL_HOLD,333.17,231.38,333.50,285.701,224.843,388.975,278.625,218.113,400.000,278.625,218.113,400.000,11.025,,,,,,0,278.625,218.113,400.000,
1784802491.7245,FIXED,NORMAL_HOLD,333.15,231.24,333.58,285.684,224.913,388.927,278.625,218.113,400.000,278.625,218.113,400.000,11.073,,,,,,0,278.625,218.113,400.000,
1784802491.7277,FIXED,NORMAL_HOLD,333.17,231.38,333.50,285.701,224.843,388.975,278.625,218.113,400.000,278.625,218.113,400.000,11.025,,,,,,0,278.625,218.113,400.000,
1784802491.7335,FIXED,NORMAL_HOLD,333.04,231.38,334.00,285.586,224.835,388.670,278.625,218.113,400.000,278.625,218.113,400.000,11.330,,,,,,0,278.625,218.113,400.000,
1784802491.7404,FIXED,NORMAL_HOLD,333.00,231.25,334.23,285.545,224.879,388.530,278.625,218.113,400.000,278.625,218.113,400.000,11.470,,,,,,0,278.625,218.113,400.000,
1784802491.7448,FIXED,NORMAL_HOLD,333.00,231.22,334.00,285.540,224.939,388.669,278.625,218.113,400.000,278.625,218.113,400.000,11.331,,,,,,0,278.625,218.113,400.000,
1784802491.7503,FIXED,NORMAL_HOLD,333.29,231.18,333.77,285.815,224.958,388.814,278.625,218.113,400.000,278.625,218.113,400.000,11.186,,,,,,0,278.625,218.113,400.000,
1784802491.7571,FIXED,NORMAL_HOLD,333.30,231.12,334.50,285.822,225.044,388.376,278.625,218.113,400.000,278.625,218.113,400.000,11.624,,,,,,0,278.625,218.113,400.000,
1784802491.7606,FIXED,NORMAL_HOLD,333.30,231.12,334.50,285.820,225.085,388.377,278.625,218.113,400.000,278.625,218.113,400.000,11.623,,,,,,0,278.625,218.113,400.000,
1784802491.7653,FIXED,NORMAL_HOLD,333.09,231.06,334.00,285.617,225.119,388.672,278.625,218.113,400.000,278.625,218.113,400.000,11.328,,,,,,0,278.625,218.113,400.000,
1784802491.7718,FIXED,NORMAL_HOLD,333.05,231.07,334.50,285.581,225.130,388.370,278.625,218.113,400.000,278.625,218.113,400.000,11.630,,,,,,0,278.625,218.113,400.000,
1784802491.7756,FIXED,NORMAL_HOLD,332.91,230.94,334.03,285.447,225.187,388.649,278.625,218.113,400.000,278.625,218.113,400.000,11.351,,,,,,0,278.625,218.113,400.000,
1784802491.7811,FIXED,NORMAL_HOLD,332.91,230.94,334.00,285.447,225.188,388.667,278.625,218.113,400.000,278.625,218.113,400.000,11.333,,,,,,0,278.625,218.113,400.000,
1784802491.7889,FIXED,NORMAL_HOLD,332.76,230.82,333.84,285.302,225.279,388.760,278.625,218.113,400.000,278.625,218.113,400.000,11.240,,,,,,0,278.625,218.113,400.000,
1784802491.7919,FIXED,NORMAL_HOLD,332.76,230.82,333.56,285.300,225.277,388.927,278.625,218.113,400.000,278.625,218.113,400.000,11.073,,,,,,0,278.625,218.113,400.000,
1784802491.7991,FIXED,NORMAL_HOLD,332.71,230.82,334.23,285.247,225.368,388.525,278.625,218.113,400.000,278.625,218.113,400.000,11.475,,,,,,0,278.625,218.113,400.000,
1784802491.8060,FIXED,NORMAL_HOLD,333.00,230.62,334.00,285.518,225.493,388.671,278.625,218.113,400.000,278.625,218.113,400.000,11.329,,,,,,0,278.625,218.113,400.000,
1784802491.8085,FIXED,NORMAL_HOLD,333.00,230.50,333.00,285.508,225.548,389.273,278.625,218.113,400.000,278.625,218.113,400.000,10.727,,,,,,0,278.625,218.113,400.000,
1784802491.8140,FIXED,NORMAL_HOLD,333.00,230.50,333.00,285.508,225.548,389.273,278.625,218.113,400.000,278.625,218.113,400.000,10.727,,,,,,0,278.625,218.113,400.000,
1784802491.8211,FIXED,NORMAL_HOLD,333.00,230.50,333.46,285.509,225.612,388.994,278.625,218.113,400.000,278.625,218.113,400.000,11.006,,,,,,0,278.625,218.113,400.000,
1784802491.8239,FIXED,NORMAL_HOLD,333.03,230.50,333.76,285.533,225.668,388.821,278.625,218.113,400.000,278.625,218.113,400.000,11.179,,,,,,0,278.625,218.113,400.000,
1784802491.8289,FIXED,NORMAL_HOLD,333.03,230.50,333.22,285.529,225.664,389.141,278.625,218.113,400.000,278.625,218.113,400.000,10.859,,,,,,0,278.625,218.113,400.000,
1784802491.8347,FIXED,NORMAL_HOLD,332.81,230.30,333.00,285.318,225.784,389.270,278.625,218.113,400.000,278.625,218.113,400.000,10.730,,,,,,0,278.625,218.113,400.000,
1784802491.8371,FIXED,NORMAL_HOLD,333.17,230.32,333.00,285.656,225.790,389.280,278.625,218.113,400.000,278.625,218.113,400.000,10.720,,,,,,0,278.625,218.113,400.000,
1784802491.8431,FIXED,NORMAL_HOLD,333.00,230.17,333.00,285.495,225.876,389.275,278.625,218.113,400.000,278.625,218.113,400.000,10.725,,,,,,0,278.625,218.113,400.000,
1784802491.8522,FIXED,NORMAL_HOLD,333.62,230.26,333.54,286.082,225.923,388.971,278.625,218.113,400.000,278.625,218.113,400.000,11.029,,,,,,0,278.625,218.113,400.000,
1784802491.8537,FIXED,NORMAL_HOLD,333.86,230.25,333.53,286.302,225.952,388.982,278.625,218.113,400.000,278.625,218.113,400.000,11.018,,,,,,0,278.625,218.113,400.000,
1784802491.8575,FIXED,NORMAL_HOLD,333.89,230.23,333.50,286.329,225.963,388.999,278.625,218.113,400.000,278.625,218.113,400.000,11.001,,,,,,0,278.625,218.113,400.000,
1784802491.8648,FIXED,NORMAL_HOLD,334.07,230.22,333.57,286.497,226.084,388.963,278.625,218.113,400.000,278.625,218.113,400.000,11.037,,,,,,0,278.625,218.113,400.000,
1784802491.8680,FIXED,NORMAL_HOLD,334.03,230.09,334.00,286.465,226.165,388.705,278.625,218.113,400.000,278.625,218.113,400.000,11.295,,,,,,0,278.625,218.113,400.000,
1784802491.8728,FIXED,NORMAL_HOLD,334.00,230.00,334.50,286.435,226.248,388.404,278.625,218.113,400.000,278.625,218.113,400.000,11.596,,,,,,0,278.625,218.113,400.000,
1784802491.8790,FIXED,NORMAL_HOLD,333.97,229.91,334.24,286.399,226.292,388.559,278.625,218.113,400.000,278.625,218.113,400.000,11.441,,,,,,0,278.625,218.113,400.000,
1784802491.8843,FIXED,NORMAL_HOLD,333.97,229.91,334.24,286.399,226.292,388.559,278.625,218.113,400.000,278.625,218.113,400.000,11.441,,,,,,0,278.625,218.113,400.000,
1784802491.8887,FIXED,NORMAL_HOLD,334.00,229.83,334.24,286.429,226.339,388.561,278.625,218.113,400.000,278.625,218.113,400.000,11.439,,,,,,0,278.625,218.113,400.000,
1784802491.8965,FIXED,NORMAL_HOLD,334.00,229.83,334.48,286.430,226.372,388.415,278.625,218.113,400.000,278.625,218.113,400.000,11.585,,,,,,0,278.625,218.113,400.000,
1784802491.8996,FIXED,NORMAL_HOLD,334.00,229.83,334.50,286.431,226.350,388.403,278.625,218.113,400.000,278.625,218.113,400.000,11.597,,,,,,0,278.625,218.113,400.000,
1784802491.9029,FIXED,NORMAL_HOLD,334.00,229.78,334.78,286.431,226.410,388.238,278.625,218.113,400.000,278.625,218.113,400.000,11.762,,,,,,0,278.625,218.113,400.000,
1784802491.9111,FIXED,NORMAL_HOLD,333.50,229.71,334.50,285.957,226.413,388.389,278.625,218.113,400.000,278.625,218.113,400.000,11.611,,,,,,0,278.625,218.113,400.000,
1784802491.9160,FIXED,NORMAL_HOLD,333.97,229.75,335.00,286.403,226.435,388.103,278.625,218.113,400.000,278.625,218.113,400.000,11.897,,,,,,0,278.625,218.113,400.000,
1784802491.9198,FIXED,NORMAL_HOLD,333.57,229.63,335.00,286.027,226.455,388.090,278.625,218.113,400.000,278.625,218.113,400.000,11.910,,,,,,0,278.625,218.113,400.000,
1784802491.9263,FIXED,NORMAL_HOLD,333.43,229.63,335.50,285.897,226.475,387.785,278.625,218.113,400.000,278.625,218.113,400.000,12.215,,,,,,0,278.625,218.113,400.000,
1784802491.9294,FIXED,NORMAL_HOLD,333.43,229.63,335.48,285.898,226.450,387.798,278.625,218.113,400.000,278.625,218.113,400.000,12.202,,,,,,0,278.625,218.113,400.000,
1784802491.9345,FIXED,NORMAL_HOLD,333.50,229.63,335.86,285.968,226.446,387.567,278.625,218.113,400.000,278.625,218.113,400.000,12.433,,,,,,0,278.625,218.113,400.000,
1784802491.9411,FIXED,NORMAL_HOLD,333.29,229.74,336.58,285.780,226.419,387.129,278.625,218.113,400.000,278.625,218.113,400.000,12.871,,,,,,0,278.625,218.113,400.000,
1784802491.9437,FIXED,NORMAL_HOLD,333.56,229.81,336.50,286.037,226.345,387.187,278.625,218.113,400.000,278.625,218.113,400.000,12.813,,,,,,0,278.625,218.113,400.000,
1784802491.9489,FIXED,NORMAL_HOLD,333.56,229.85,336.59,286.031,226.351,387.134,278.625,218.113,400.000,278.625,218.113,400.000,12.866,,,,,,0,278.625,218.113,400.000,
1784802491.9558,FIXED,NORMAL_HOLD,333.56,229.81,336.50,286.037,226.345,387.187,278.625,218.113,400.000,278.625,218.113,400.000,12.813,,,,,,0,278.625,218.113,400.000,
1784802491.9587,FIXED,NORMAL_HOLD,333.95,229.92,336.78,286.410,226.272,387.034,278.625,218.113,400.000,278.625,218.113,400.000,12.966,,,,,,0,278.625,218.113,400.000,
1784802491.9646,FIXED,NORMAL_HOLD,333.95,229.93,336.50,286.408,226.282,387.200,278.625,218.113,400.000,278.625,218.113,400.000,12.800,,,,,,0,278.625,218.113,400.000,
1784802491.9719,FIXED,NORMAL_HOLD,334.00,229.93,337.12,286.463,226.178,386.826,278.625,218.113,400.000,278.625,218.113,400.000,13.174,,,,,,0,278.625,218.113,400.000,
1784802491.9732,FIXED,NORMAL_HOLD,334.00,229.93,336.50,286.458,226.175,387.200,278.625,218.113,400.000,278.625,218.113,400.000,12.800,,,,,,0,278.625,218.113,400.000,
1784802491.9778,FIXED,NORMAL_HOLD,334.00,230.00,336.00,286.455,226.122,387.500,278.625,218.113,400.000,278.625,218.113,400.000,12.500,,,,,,0,278.625,218.113,400.000,
1784802491.9847,FIXED,NORMAL_HOLD,334.00,230.07,335.57,286.455,226.025,387.757,278.625,218.113,400.000,278.625,218.113,400.000,12.243,,,,,,0,278.625,218.113,400.000,
1784802491.9876,FIXED,NORMAL_HOLD,334.24,230.18,335.24,286.679,225.925,387.962,278.625,218.113,400.000,278.625,218.113,400.000,12.038,,,,,,0,278.625,218.113,400.000,
1784802491.9941,FIXED,NORMAL_HOLD,334.34,230.29,335.50,286.780,225.855,387.810,278.625,218.113,400.000,278.625,218.113,400.000,12.190,,,,,,0,278.625,218.113,400.000,
1784802492.0017,FIXED,NORMAL_HOLD,334.16,230.46,335.50,286.611,225.761,387.805,278.625,218.113,400.000,278.625,218.113,400.000,12.195,,,,,,0,278.625,218.113,400.000,
1784802492.0051,FIXED,NORMAL_HOLD,334.50,230.50,336.11,286.941,225.775,387.448,278.625,218.113,400.000,278.625,218.113,400.000,12.552,,,,,,0,278.625,218.113,400.000,
1784802492.0099,FIXED,NORMAL_HOLD,334.50,230.50,336.00,286.941,225.756,387.516,278.625,218.113,400.000,278.625,218.113,400.000,12.484,,,,,,0,278.625,218.113,400.000,
1784802492.0177,FIXED,NORMAL_HOLD,334.71,230.45,335.63,287.137,225.746,387.741,278.625,218.113,400.000,278.625,218.113,400.000,12.259,,,,,,0,278.625,218.113,400.000,
1784802492.0189,FIXED,NORMAL_HOLD,334.90,230.45,335.64,287.320,225.716,387.741,278.625,218.113,400.000,278.625,218.113,400.000,12.259,,,,,,0,278.625,218.113,400.000,
1784802492.0238,FIXED,NORMAL_HOLD,335.07,230.46,335.62,287.482,225.703,387.760,278.625,218.113,400.000,278.625,218.113,400.000,12.240,,,,,,0,278.625,218.113,400.000,
1784802492.0306,FIXED,NORMAL_HOLD,335.33,230.70,335.15,287.725,225.573,388.050,278.625,218.113,400.000,278.625,218.113,400.000,11.950,,,,,,0,278.625,218.113,400.000,
1784802492.0354,FIXED,NORMAL_HOLD,335.50,230.77,334.52,287.880,225.488,388.427,278.625,218.113,400.000,278.625,218.113,400.000,11.573,,,,,,0,278.625,218.113,400.000,
